,user_id,signup_month,month,spend
84288,7024,0,1,514
84312,7026,0,1,503
84336,7028,0,1,460
84420,7035,0,1,492
84456,7038,0,1,511
84468,7039,0,1,501
84492,7041,0,1,493
84504,7042,0,1,499
84516,7043,0,1,510
84528,7044,0,1,518
84564,7047,0,1,481
84588,7049,0,1,535
84612,7051,0,1,471
84624,7052,0,1,515
84648,7054,0,1,473
84684,7057,0,1,479
84708,7059,0,1,484
84744,7062,0,1,490
84756,7063,0,1,492
84768,7064,0,1,496
84780,7065,0,1,518
84816,7068,0,1,473
84828,7069,0,1,485
84852,7071,0,1,457
84864,7072,0,1,499
84876,7073,0,1,520
84888,7074,0,1,488
84900,7075,0,1,449
84924,7077,0,1,516
84948,7079,0,1,470
84960,7080,0,1,515
85008,7084,0,1,502
85044,7087,0,1,521
85056,7088,0,1,466
85080,7090,0,1,499
85092,7091,0,1,505
85116,7093,0,1,460
85128,7094,0,1,472
85188,7099,0,1,486
85236,7103,0,1,494
85248,7104,0,1,479
85272,7106,0,1,484
85308,7109,0,1,515
85320,7110,0,1,488
85332,7111,0,1,486
85344,7112,0,1,484
85356,7113,0,1,493
85380,7115,0,1,506
85416,7118,0,1,481
85440,7120,0,1,539
85488,7124,0,1,488
85512,7126,0,1,487
85560,7130,0,1,479
85632,7136,0,1,495
85656,7138,0,1,529
85668,7139,0,1,477
85680,7140,0,1,468
85692,7141,0,1,475
85716,7143,0,1,487
85728,7144,0,1,447
85776,7148,0,1,472
85800,7150,0,1,483
85824,7152,0,1,481
85836,7153,0,1,527
85860,7155,0,1,537
85932,7161,0,1,505
85944,7162,0,1,460
85968,7164,0,1,492
85980,7165,0,1,487
85992,7166,0,1,492
86004,7167,0,1,458
86040,7170,0,1,500
86052,7171,0,1,476
86100,7175,0,1,452
86160,7180,0,1,501
86196,7183,0,1,479
86220,7185,0,1,491
86256,7188,0,1,463
86268,7189,0,1,481
86280,7190,0,1,466
86292,7191,0,1,435
86304,7192,0,1,502
86316,7193,0,1,480
86340,7195,0,1,495
86352,7196,0,1,440
86364,7197,0,1,495
86412,7201,0,1,501
86436,7203,0,1,536
86448,7204,0,1,514
86460,7205,0,1,491
86484,7207,0,1,484
86496,7208,0,1,484
86508,7209,0,1,488
86544,7212,0,1,496
86580,7215,0,1,520
86592,7216,0,1,476
86616,7218,0,1,526
86628,7219,0,1,494
86652,7221,0,1,473
86676,7223,0,1,489
86688,7224,0,1,485
86724,7227,0,1,486
86736,7228,0,1,433
86748,7229,0,1,492
86796,7233,0,1,444
86832,7236,0,1,499
86856,7238,0,1,456
86904,7242,0,1,468
86916,7243,0,1,489
86940,7245,0,1,448
86964,7247,0,1,479
86988,7249,0,1,468
87012,7251,0,1,517
87036,7253,0,1,507
87060,7255,0,1,503
87072,7256,0,1,467
87132,7261,0,1,465
87156,7263,0,1,459
87216,7268,0,1,470
87228,7269,0,1,452
87240,7270,0,1,462
87252,7271,0,1,482
87288,7274,0,1,504
87312,7276,0,1,472
87396,7283,0,1,465
87408,7284,0,1,490
87432,7286,0,1,491
87444,7287,0,1,488
87480,7290,0,1,447
87492,7291,0,1,511
87516,7293,0,1,530
87528,7294,0,1,460
87576,7298,0,1,510
87588,7299,0,1,510
87600,7300,0,1,489
87624,7302,0,1,483
87672,7306,0,1,493
87684,7307,0,1,505
87720,7310,0,1,471
87744,7312,0,1,516
87756,7313,0,1,461
87768,7314,0,1,494
87780,7315,0,1,518
87792,7316,0,1,522
87816,7318,0,1,475
87828,7319,0,1,495
87840,7320,0,1,502
87888,7324,0,1,488
87900,7325,0,1,482
87912,7326,0,1,481
87948,7329,0,1,456
87960,7330,0,1,485
87996,7333,0,1,490
88008,7334,0,1,488
88032,7336,0,1,493
88104,7342,0,1,516
88128,7344,0,1,475
88188,7349,0,1,499
88200,7350,0,1,512
88236,7353,0,1,487
88272,7356,0,1,504
88320,7360,0,1,515
88380,7365,0,1,522
88392,7366,0,1,492
88440,7370,0,1,508
88452,7371,0,1,542
88464,7372,0,1,534
88512,7376,0,1,504
88536,7378,0,1,503
88560,7380,0,1,496
88596,7383,0,1,496
88608,7384,0,1,478
88620,7385,0,1,507
88644,7387,0,1,453
88668,7389,0,1,528
88692,7391,0,1,547
88740,7395,0,1,481
88752,7396,0,1,467
88824,7402,0,1,488
88836,7403,0,1,478
88872,7406,0,1,471
88896,7408,0,1,465
88932,7411,0,1,491
88968,7414,0,1,500
88980,7415,0,1,481
89052,7421,0,1,517
89076,7423,0,1,450
89088,7424,0,1,472
89100,7425,0,1,481
89112,7426,0,1,450
89124,7427,0,1,482
89184,7432,0,1,492
89232,7436,0,1,515
89244,7437,0,1,494
89256,7438,0,1,494
89280,7440,0,1,443
89292,7441,0,1,495
89328,7444,0,1,466
89352,7446,0,1,526
89364,7447,0,1,475
89400,7450,0,1,467
89412,7451,0,1,494
89448,7454,0,1,483
89460,7455,0,1,508
89472,7456,0,1,503
89496,7458,0,1,483
89508,7459,0,1,468
89544,7462,0,1,501
89568,7464,0,1,474
89580,7465,0,1,516
89592,7466,0,1,508
89604,7467,0,1,457
89628,7469,0,1,505
89652,7471,0,1,491
89688,7474,0,1,455
89700,7475,0,1,502
89748,7479,0,1,484
89784,7482,0,1,488
89796,7483,0,1,479
89808,7484,0,1,478
89820,7485,0,1,521
89832,7486,0,1,461
89856,7488,0,1,517
89904,7492,0,1,465
89964,7497,0,1,484
89988,7499,0,1,494
90000,7500,0,1,501
90024,7502,0,1,460
90060,7505,0,1,481
90084,7507,0,1,503
90096,7508,0,1,489
90108,7509,0,1,481
90132,7511,0,1,462
90156,7513,0,1,498
90168,7514,0,1,489
90180,7515,0,1,494
90216,7518,0,1,486
90228,7519,0,1,505
90276,7523,0,1,528
90288,7524,0,1,501
90348,7529,0,1,477
90384,7532,0,1,518
90396,7533,0,1,467
90432,7536,0,1,461
90444,7537,0,1,486
90456,7538,0,1,496
90528,7544,0,1,497
90540,7545,0,1,508
90564,7547,0,1,473
90576,7548,0,1,511
90600,7550,0,1,475
90612,7551,0,1,485
90648,7554,0,1,453
90660,7555,0,1,496
90672,7556,0,1,520
90684,7557,0,1,521
90696,7558,0,1,540
90708,7559,0,1,420
90744,7562,0,1,506
90756,7563,0,1,513
90768,7564,0,1,499
90780,7565,0,1,482
90792,7566,0,1,470
90840,7570,0,1,524
90876,7573,0,1,497
90912,7576,0,1,462
90936,7578,0,1,468
91008,7584,0,1,489
91020,7585,0,1,468
91032,7586,0,1,485
91104,7592,0,1,478
91128,7594,0,1,488
91152,7596,0,1,496
91188,7599,0,1,502
91236,7603,0,1,457
91260,7605,0,1,490
91272,7606,0,1,464
91284,7607,0,1,492
91320,7610,0,1,495
91368,7614,0,1,456
91428,7619,0,1,486
91440,7620,0,1,489
91464,7622,0,1,511
91476,7623,0,1,491
91500,7625,0,1,530
91524,7627,0,1,485
91596,7633,0,1,519
91620,7635,0,1,492
91692,7641,0,1,488
91728,7644,0,1,512
91764,7647,0,1,474
91776,7648,0,1,459
91788,7649,0,1,473
91800,7650,0,1,536
91824,7652,0,1,497
91836,7653,0,1,483
91848,7654,0,1,534
91908,7659,0,1,491
91932,7661,0,1,475
91944,7662,0,1,472
91956,7663,0,1,519
91968,7664,0,1,473
92004,7667,0,1,542
92112,7676,0,1,527
92136,7678,0,1,456
92172,7681,0,1,484
92184,7682,0,1,487
92208,7684,0,1,453
92232,7686,0,1,453
92244,7687,0,1,517
92256,7688,0,1,478
92268,7689,0,1,485
92280,7690,0,1,485
92292,7691,0,1,454
92352,7696,0,1,494
92376,7698,0,1,499
92400,7700,0,1,518
92412,7701,0,1,507
92460,7705,0,1,477
92472,7706,0,1,474
92484,7707,0,1,478
92496,7708,0,1,442
92532,7711,0,1,496
92580,7715,0,1,481
92604,7717,0,1,477
92616,7718,0,1,478
92628,7719,0,1,490
92640,7720,0,1,472
92652,7721,0,1,488
92676,7723,0,1,489
92688,7724,0,1,505
92700,7725,0,1,482
92724,7727,0,1,514
92736,7728,0,1,472
92784,7732,0,1,521
92796,7733,0,1,505
92808,7734,0,1,494
92844,7737,0,1,478
92856,7738,0,1,491
92880,7740,0,1,514
92892,7741,0,1,501
92904,7742,0,1,486
92916,7743,0,1,508
92928,7744,0,1,494
93024,7752,0,1,483
93036,7753,0,1,507
93060,7755,0,1,512
93072,7756,0,1,491
93144,7762,0,1,476
93156,7763,0,1,520
93168,7764,0,1,535
93180,7765,0,1,510
93192,7766,0,1,490
93204,7767,0,1,497
93228,7769,0,1,507
93288,7774,0,1,551
93324,7777,0,1,515
93336,7778,0,1,486
93372,7781,0,1,495
93384,7782,0,1,458
93408,7784,0,1,515
93468,7789,0,1,468
93480,7790,0,1,477
93492,7791,0,1,476
93516,7793,0,1,501
93564,7797,0,1,493
93576,7798,0,1,479
93624,7802,0,1,475
93636,7803,0,1,483
93660,7805,0,1,486
93672,7806,0,1,493
93684,7807,0,1,470
93708,7809,0,1,448
93720,7810,0,1,490
93744,7812,0,1,474
93756,7813,0,1,498
93768,7814,0,1,514
93816,7818,0,1,494
93840,7820,0,1,513
93852,7821,0,1,474
93864,7822,0,1,500
93912,7826,0,1,526
93924,7827,0,1,497
93948,7829,0,1,489
93960,7830,0,1,471
93984,7832,0,1,456
93996,7833,0,1,452
94008,7834,0,1,472
94068,7839,0,1,480
94092,7841,0,1,495
94128,7844,0,1,503
94152,7846,0,1,496
94164,7847,0,1,497
94176,7848,0,1,491
94212,7851,0,1,550
94224,7852,0,1,478
94236,7853,0,1,504
94248,7854,0,1,485
94272,7856,0,1,503
94284,7857,0,1,515
94296,7858,0,1,484
94308,7859,0,1,457
94344,7862,0,1,502
94416,7868,0,1,513
94428,7869,0,1,486
94464,7872,0,1,464
94488,7874,0,1,439
94500,7875,0,1,508
94536,7878,0,1,510
94596,7883,0,1,508
94620,7885,0,1,460
94632,7886,0,1,490
94680,7890,0,1,478
94728,7894,0,1,534
94776,7898,0,1,463
94800,7900,0,1,478
94812,7901,0,1,502
94848,7904,0,1,497
94860,7905,0,1,518
94872,7906,0,1,478
94896,7908,0,1,496
94908,7909,0,1,458
94956,7913,0,1,471
94968,7914,0,1,482
94980,7915,0,1,521
95004,7917,0,1,471
95016,7918,0,1,461
95028,7919,0,1,488
95040,7920,0,1,476
95064,7922,0,1,512
95076,7923,0,1,473
95112,7926,0,1,487
95136,7928,0,1,476
95148,7929,0,1,462
95160,7930,0,1,491
95184,7932,0,1,496
95196,7933,0,1,519
95208,7934,0,1,503
95256,7938,0,1,507
95280,7940,0,1,491
95328,7944,0,1,468
95352,7946,0,1,440
95364,7947,0,1,475
95388,7949,0,1,516
95400,7950,0,1,511
95460,7955,0,1,476
95472,7956,0,1,503
95508,7959,0,1,491
95532,7961,0,1,516
95544,7962,0,1,508
95580,7965,0,1,512
95604,7967,0,1,503
95616,7968,0,1,509
95628,7969,0,1,477
95640,7970,0,1,473
95652,7971,0,1,541
95688,7974,0,1,478
95700,7975,0,1,436
95712,7976,0,1,502
95748,7979,0,1,502
95760,7980,0,1,473
95796,7983,0,1,538
95820,7985,0,1,539
95880,7990,0,1,443
95904,7992,0,1,470
95976,7998,0,1,511
96036,8003,0,1,470
96048,8004,0,1,483
96060,8005,0,1,476
96084,8007,0,1,457
96132,8011,0,1,510
96144,8012,0,1,480
96168,8014,0,1,466
96180,8015,0,1,494
96216,8018,0,1,459
96228,8019,0,1,501
96240,8020,0,1,499
96288,8024,0,1,484
96336,8028,0,1,478
96360,8030,0,1,482
96396,8033,0,1,477
96444,8037,0,1,472
96504,8042,0,1,498
96516,8043,0,1,485
96528,8044,0,1,478
96540,8045,0,1,475
96552,8046,0,1,489
96564,8047,0,1,502
96588,8049,0,1,475
96612,8051,0,1,491
96624,8052,0,1,466
96636,8053,0,1,495
96696,8058,0,1,456
96720,8060,0,1,476
96744,8062,0,1,471
96804,8067,0,1,479
96816,8068,0,1,474
96852,8071,0,1,532
96864,8072,0,1,503
96936,8078,0,1,492
96972,8081,0,1,500
96984,8082,0,1,488
97020,8085,0,1,505
97032,8086,0,1,497
97044,8087,0,1,493
97056,8088,0,1,505
97068,8089,0,1,470
97104,8092,0,1,472
97116,8093,0,1,498
97176,8098,0,1,471
97224,8102,0,1,506
97236,8103,0,1,500
97260,8105,0,1,498
97272,8106,0,1,486
97284,8107,0,1,455
97296,8108,0,1,510
97308,8109,0,1,479
97332,8111,0,1,508
97344,8112,0,1,442
97356,8113,0,1,475
97368,8114,0,1,499
97380,8115,0,1,465
97416,8118,0,1,496
97428,8119,0,1,505
97452,8121,0,1,496
97476,8123,0,1,456
97488,8124,0,1,499
97500,8125,0,1,508
97512,8126,0,1,490
97524,8127,0,1,471
97560,8130,0,1,484
97572,8131,0,1,496
97644,8137,0,1,471
97656,8138,0,1,491
97668,8139,0,1,491
97680,8140,0,1,487
97692,8141,0,1,480
97716,8143,0,1,515
97728,8144,0,1,470
97752,8146,0,1,484
97764,8147,0,1,533
97788,8149,0,1,506
97800,8150,0,1,440
97824,8152,0,1,481
97836,8153,0,1,528
97884,8157,0,1,517
97920,8160,0,1,484
97944,8162,0,1,518
97956,8163,0,1,471
97992,8166,0,1,484
98076,8173,0,1,469
98088,8174,0,1,492
98124,8177,0,1,487
98136,8178,0,1,474
98172,8181,0,1,494
98196,8183,0,1,506
98208,8184,0,1,532
98256,8188,0,1,468
98316,8193,0,1,488
98352,8196,0,1,512
98388,8199,0,1,512
98400,8200,0,1,508
98412,8201,0,1,503
98424,8202,0,1,497
98436,8203,0,1,518
98460,8205,0,1,502
98496,8208,0,1,451
98508,8209,0,1,500
98520,8210,0,1,465
98532,8211,0,1,496
98544,8212,0,1,486
98556,8213,0,1,468
98568,8214,0,1,497
98604,8217,0,1,499
98616,8218,0,1,435
98628,8219,0,1,497
98652,8221,0,1,474
98664,8222,0,1,502
98676,8223,0,1,470
98688,8224,0,1,513
98700,8225,0,1,485
98712,8226,0,1,455
98724,8227,0,1,459
98772,8231,0,1,508
98784,8232,0,1,439
98796,8233,0,1,509
98808,8234,0,1,468
98820,8235,0,1,485
98832,8236,0,1,535
98844,8237,0,1,490
98868,8239,0,1,535
98880,8240,0,1,489
98892,8241,0,1,517
98904,8242,0,1,486
98952,8246,0,1,477
98988,8249,0,1,502
99000,8250,0,1,506
99024,8252,0,1,483
99036,8253,0,1,488
99060,8255,0,1,494
99072,8256,0,1,486
99084,8257,0,1,461
99144,8262,0,1,507
99156,8263,0,1,501
99180,8265,0,1,496
99216,8268,0,1,482
99252,8271,0,1,467
99264,8272,0,1,485
99288,8274,0,1,475
99312,8276,0,1,502
99324,8277,0,1,511
99336,8278,0,1,466
99348,8279,0,1,515
99372,8281,0,1,481
99396,8283,0,1,465
99432,8286,0,1,489
99492,8291,0,1,504
99504,8292,0,1,534
99540,8295,0,1,471
99564,8297,0,1,480
99600,8300,0,1,512
99636,8303,0,1,484
99648,8304,0,1,453
99672,8306,0,1,480
99684,8307,0,1,451
99696,8308,0,1,505
99768,8314,0,1,515
99780,8315,0,1,482
99840,8320,0,1,492
99852,8321,0,1,500
99864,8322,0,1,495
99876,8323,0,1,499
99888,8324,0,1,480
99900,8325,0,1,500
99912,8326,0,1,502
99936,8328,0,1,498
99948,8329,0,1,492
99972,8331,0,1,445
99984,8332,0,1,513
100044,8337,0,1,500
100056,8338,0,1,494
100068,8339,0,1,513
100092,8341,0,1,517
100104,8342,0,1,496
100116,8343,0,1,473
100140,8345,0,1,527
100152,8346,0,1,453
100164,8347,0,1,541
100200,8350,0,1,465
100212,8351,0,1,488
100236,8353,0,1,483
100284,8357,0,1,501
100308,8359,0,1,485
100320,8360,0,1,480
100404,8367,0,1,528
100500,8375,0,1,531
100512,8376,0,1,484
100536,8378,0,1,490
100572,8381,0,1,520
100584,8382,0,1,509
100608,8384,0,1,466
100632,8386,0,1,481
100656,8388,0,1,512
100668,8389,0,1,477
100704,8392,0,1,462
100728,8394,0,1,461
100752,8396,0,1,497
100764,8397,0,1,482
100788,8399,0,1,501
100800,8400,0,1,498
100812,8401,0,1,485
100824,8402,0,1,481
100836,8403,0,1,478
100848,8404,0,1,530
100860,8405,0,1,466
100872,8406,0,1,502
100896,8408,0,1,506
100920,8410,0,1,483
100932,8411,0,1,480
100956,8413,0,1,486
100992,8416,0,1,484
101004,8417,0,1,503
101028,8419,0,1,466
101040,8420,0,1,466
101052,8421,0,1,491
101076,8423,0,1,501
101088,8424,0,1,449
101136,8428,0,1,472
101172,8431,0,1,488
101184,8432,0,1,443
101196,8433,0,1,504
101208,8434,0,1,474
101256,8438,0,1,515
101268,8439,0,1,506
101292,8441,0,1,463
101316,8443,0,1,499
101328,8444,0,1,523
101340,8445,0,1,517
101376,8448,0,1,495
101400,8450,0,1,471
101424,8452,0,1,521
101436,8453,0,1,514
101448,8454,0,1,530
101472,8456,0,1,462
101484,8457,0,1,464
101496,8458,0,1,432
101508,8459,0,1,502
101520,8460,0,1,504
101544,8462,0,1,509
101580,8465,0,1,501
101592,8466,0,1,527
101616,8468,0,1,508
101628,8469,0,1,473
101652,8471,0,1,494
101676,8473,0,1,474
101700,8475,0,1,457
101748,8479,0,1,455
101808,8484,0,1,455
101820,8485,0,1,456
101832,8486,0,1,459
101844,8487,0,1,514
101856,8488,0,1,507
101892,8491,0,1,481
101916,8493,0,1,481
102000,8500,0,1,486
102060,8505,0,1,468
102120,8510,0,1,488
102132,8511,0,1,523
102144,8512,0,1,453
102168,8514,0,1,465
102180,8515,0,1,517
102228,8519,0,1,486
102264,8522,0,1,493
102276,8523,0,1,478
102288,8524,0,1,494
102336,8528,0,1,476
102348,8529,0,1,450
102372,8531,0,1,485
102384,8532,0,1,489
102396,8533,0,1,473
102420,8535,0,1,500
102444,8537,0,1,441
102480,8540,0,1,523
102492,8541,0,1,510
102540,8545,0,1,491
102564,8547,0,1,508
102576,8548,0,1,503
102600,8550,0,1,532
102636,8553,0,1,472
102672,8556,0,1,496
102708,8559,0,1,498
102720,8560,0,1,495
102732,8561,0,1,472
102756,8563,0,1,488
102768,8564,0,1,505
102792,8566,0,1,504
102828,8569,0,1,483
102876,8573,0,1,468
102888,8574,0,1,491
102900,8575,0,1,465
102960,8580,0,1,488
102972,8581,0,1,509
102984,8582,0,1,478
102996,8583,0,1,507
103008,8584,0,1,469
103044,8587,0,1,485
103068,8589,0,1,521
103080,8590,0,1,504
103116,8593,0,1,494
103128,8594,0,1,457
103152,8596,0,1,502
103188,8599,0,1,455
103212,8601,0,1,512
103224,8602,0,1,505
103248,8604,0,1,485
103272,8606,0,1,486
103284,8607,0,1,436
103296,8608,0,1,470
103320,8610,0,1,443
103344,8612,0,1,486
103356,8613,0,1,524
103380,8615,0,1,484
103392,8616,0,1,444
103416,8618,0,1,479
103428,8619,0,1,509
103488,8624,0,1,504
103512,8626,0,1,489
103536,8628,0,1,484
103584,8632,0,1,457
103608,8634,0,1,479
103620,8635,0,1,493
103644,8637,0,1,506
103656,8638,0,1,484
103668,8639,0,1,518
103680,8640,0,1,473
103704,8642,0,1,499
103752,8646,0,1,514
103764,8647,0,1,519
103788,8649,0,1,472
103800,8650,0,1,483
103848,8654,0,1,489
103920,8660,0,1,495
103932,8661,0,1,477
103944,8662,0,1,500
103956,8663,0,1,501
103968,8664,0,1,484
103980,8665,0,1,480
104004,8667,0,1,508
104028,8669,0,1,471
104064,8672,0,1,483
104076,8673,0,1,510
104088,8674,0,1,498
104112,8676,0,1,478
104136,8678,0,1,533
104160,8680,0,1,485
104196,8683,0,1,499
104208,8684,0,1,468
104244,8687,0,1,502
104256,8688,0,1,484
104268,8689,0,1,442
104304,8692,0,1,485
104328,8694,0,1,449
104340,8695,0,1,498
104352,8696,0,1,482
104400,8700,0,1,473
104412,8701,0,1,473
104424,8702,0,1,504
104448,8704,0,1,511
104472,8706,0,1,486
104496,8708,0,1,506
104520,8710,0,1,481
104544,8712,0,1,488
104556,8713,0,1,480
104568,8714,0,1,512
104592,8716,0,1,470
104604,8717,0,1,498
104616,8718,0,1,474
104664,8722,0,1,486
104676,8723,0,1,462
104700,8725,0,1,517
104724,8727,0,1,470
104808,8734,0,1,482
104820,8735,0,1,490
104832,8736,0,1,454
104844,8737,0,1,512
104856,8738,0,1,525
104868,8739,0,1,484
104892,8741,0,1,460
104904,8742,0,1,506
104916,8743,0,1,487
104940,8745,0,1,496
104976,8748,0,1,451
104988,8749,0,1,523
105012,8751,0,1,533
105036,8753,0,1,496
105048,8754,0,1,465
105072,8756,0,1,466
105084,8757,0,1,490
105108,8759,0,1,494
105120,8760,0,1,473
105144,8762,0,1,471
105168,8764,0,1,472
105180,8765,0,1,474
105204,8767,0,1,503
105252,8771,0,1,518
105264,8772,0,1,434
105276,8773,0,1,511
105288,8774,0,1,497
105324,8777,0,1,495
105336,8778,0,1,476
105348,8779,0,1,486
105396,8783,0,1,527
105408,8784,0,1,427
105420,8785,0,1,439
105444,8787,0,1,432
105492,8791,0,1,508
105504,8792,0,1,485
105540,8795,0,1,475
105564,8797,0,1,497
105576,8798,0,1,478
105624,8802,0,1,484
105636,8803,0,1,471
105648,8804,0,1,444
105720,8810,0,1,518
105732,8811,0,1,485
105744,8812,0,1,487
105840,8820,0,1,536
105852,8821,0,1,462
105864,8822,0,1,481
105900,8825,0,1,511
105912,8826,0,1,466
105936,8828,0,1,464
105960,8830,0,1,521
105972,8831,0,1,507
105984,8832,0,1,484
106020,8835,0,1,525
106032,8836,0,1,482
106044,8837,0,1,511
106056,8838,0,1,496
106116,8843,0,1,485
106128,8844,0,1,473
106164,8847,0,1,430
106176,8848,0,1,518
106212,8851,0,1,468
106248,8854,0,1,475
106260,8855,0,1,495
106272,8856,0,1,490
106296,8858,0,1,453
106308,8859,0,1,521
106320,8860,0,1,473
106332,8861,0,1,473
106344,8862,0,1,490
106368,8864,0,1,437
106380,8865,0,1,488
106404,8867,0,1,451
106416,8868,0,1,459
106464,8872,0,1,494
106476,8873,0,1,469
106488,8874,0,1,517
106548,8879,0,1,493
106572,8881,0,1,481
106596,8883,0,1,493
106632,8886,0,1,504
106656,8888,0,1,476
106680,8890,0,1,481
106704,8892,0,1,495
106728,8894,0,1,493
106788,8899,0,1,489
106860,8905,0,1,476
106884,8907,0,1,464
106920,8910,0,1,447
106932,8911,0,1,444
106944,8912,0,1,482
106992,8916,0,1,478
107016,8918,0,1,464
107028,8919,0,1,501
107064,8922,0,1,515
107136,8928,0,1,548
107160,8930,0,1,495
107172,8931,0,1,506
107184,8932,0,1,548
107196,8933,0,1,513
107244,8937,0,1,490
107268,8939,0,1,491
107292,8941,0,1,476
107316,8943,0,1,478
107352,8946,0,1,485
107364,8947,0,1,469
107376,8948,0,1,478
107400,8950,0,1,500
107412,8951,0,1,463
107460,8955,0,1,470
107496,8958,0,1,492
107508,8959,0,1,504
107520,8960,0,1,471
107532,8961,0,1,465
107544,8962,0,1,487
107556,8963,0,1,490
107568,8964,0,1,479
107580,8965,0,1,511
107604,8967,0,1,485
107616,8968,0,1,533
107640,8970,0,1,480
107652,8971,0,1,446
107676,8973,0,1,482
107712,8976,0,1,500
107748,8979,0,1,490
107820,8985,0,1,447
107832,8986,0,1,469
107868,8989,0,1,478
107880,8990,0,1,478
107904,8992,0,1,483
107916,8993,0,1,452
107928,8994,0,1,491
107940,8995,0,1,483
107964,8997,0,1,499
108000,9000,0,1,493
108012,9001,0,1,474
108036,9003,0,1,461
108072,9006,0,1,489
108084,9007,0,1,511
108096,9008,0,1,508
108108,9009,0,1,498
108120,9010,0,1,481
108156,9013,0,1,496
108180,9015,0,1,475
108192,9016,0,1,524
108204,9017,0,1,471
108216,9018,0,1,481
108228,9019,0,1,496
108240,9020,0,1,482
108252,9021,0,1,479
108264,9022,0,1,521
108312,9026,0,1,487
108324,9027,0,1,482
108396,9033,0,1,519
108408,9034,0,1,518
108432,9036,0,1,507
108456,9038,0,1,489
108468,9039,0,1,527
108480,9040,0,1,504
108492,9041,0,1,505
108528,9044,0,1,486
108540,9045,0,1,503
108552,9046,0,1,475
108588,9049,0,1,504
108696,9058,0,1,464
108732,9061,0,1,504
108756,9063,0,1,518
108792,9066,0,1,498
108804,9067,0,1,515
108816,9068,0,1,463
108828,9069,0,1,485
108840,9070,0,1,473
108852,9071,0,1,492
108864,9072,0,1,445
108936,9078,0,1,535
108948,9079,0,1,505
108984,9082,0,1,507
108996,9083,0,1,451
109008,9084,0,1,474
109020,9085,0,1,473
109032,9086,0,1,476
109044,9087,0,1,510
109068,9089,0,1,447
109104,9092,0,1,486
109128,9094,0,1,475
109152,9096,0,1,492
109164,9097,0,1,459
109176,9098,0,1,468
109248,9104,0,1,465
109260,9105,0,1,454
109272,9106,0,1,489
109320,9110,0,1,530
109368,9114,0,1,471
109380,9115,0,1,499
109404,9117,0,1,502
109452,9121,0,1,497
109464,9122,0,1,531
109512,9126,0,1,466
109596,9133,0,1,514
109608,9134,0,1,520
109668,9139,0,1,475
109680,9140,0,1,496
109692,9141,0,1,493
109704,9142,0,1,527
109728,9144,0,1,500
109740,9145,0,1,503
109752,9146,0,1,511
109764,9147,0,1,532
109776,9148,0,1,480
109788,9149,0,1,502
109812,9151,0,1,477
109824,9152,0,1,496
109836,9153,0,1,473
109860,9155,0,1,467
109872,9156,0,1,497
109932,9161,0,1,494
109968,9164,0,1,501
109980,9165,0,1,470
109992,9166,0,1,516
110016,9168,0,1,477
110100,9175,0,1,476
110112,9176,0,1,514
110136,9178,0,1,515
110148,9179,0,1,470
110184,9182,0,1,486
110196,9183,0,1,510
110220,9185,0,1,477
110244,9187,0,1,481
110268,9189,0,1,450
110280,9190,0,1,468
110292,9191,0,1,489
110304,9192,0,1,484
110340,9195,0,1,521
110376,9198,0,1,473
110412,9201,0,1,484
110436,9203,0,1,482
110448,9204,0,1,525
110484,9207,0,1,509
110496,9208,0,1,458
110508,9209,0,1,500
110520,9210,0,1,500
110544,9212,0,1,462
110568,9214,0,1,488
110592,9216,0,1,485
110604,9217,0,1,462
110616,9218,0,1,503
110640,9220,0,1,502
110652,9221,0,1,510
110736,9228,0,1,500
110748,9229,0,1,446
110772,9231,0,1,495
110784,9232,0,1,491
110796,9233,0,1,507
110844,9237,0,1,445
110868,9239,0,1,488
110880,9240,0,1,471
110892,9241,0,1,486
110904,9242,0,1,479
111024,9252,0,1,513
111048,9254,0,1,508
111060,9255,0,1,490
111096,9258,0,1,470
111108,9259,0,1,505
111132,9261,0,1,475
111144,9262,0,1,509
111156,9263,0,1,485
111168,9264,0,1,461
111180,9265,0,1,545
111204,9267,0,1,514
111228,9269,0,1,507
111240,9270,0,1,508
111252,9271,0,1,443
111276,9273,0,1,535
111324,9277,0,1,483
111348,9279,0,1,519
111360,9280,0,1,465
111372,9281,0,1,501
111384,9282,0,1,476
111408,9284,0,1,517
111480,9290,0,1,455
111528,9294,0,1,508
111552,9296,0,1,509
111576,9298,0,1,494
111600,9300,0,1,463
111612,9301,0,1,496
111636,9303,0,1,507
111660,9305,0,1,506
111672,9306,0,1,503
111684,9307,0,1,473
111696,9308,0,1,460
111708,9309,0,1,492
111720,9310,0,1,492
111744,9312,0,1,474
111756,9313,0,1,513
111768,9314,0,1,520
111780,9315,0,1,462
111828,9319,0,1,489
111864,9322,0,1,494
111876,9323,0,1,506
111888,9324,0,1,484
111900,9325,0,1,486
111924,9327,0,1,477
111936,9328,0,1,537
111972,9331,0,1,527
111984,9332,0,1,504
112020,9335,0,1,515
112056,9338,0,1,518
112104,9342,0,1,470
112116,9343,0,1,471
112176,9348,0,1,434
112212,9351,0,1,503
112224,9352,0,1,520
112260,9355,0,1,515
112356,9363,0,1,482
112368,9364,0,1,435
112380,9365,0,1,507
112392,9366,0,1,488
112416,9368,0,1,480
112452,9371,0,1,471
112488,9374,0,1,459
112548,9379,0,1,481
112560,9380,0,1,517
112572,9381,0,1,470
