"Código","Departamento","Provincia","Distrito","Mes","Año","Casos","Muertes Covid","Muertes totales"
151032,"LIMA","YAUYOS","VI<d1>AC","09","2020",0,1,1
151032,"LIMA","YAUYOS","VI<d1>AC","10","2020",0,0,0
151032,"LIMA","YAUYOS","VI<d1>AC","11","2020",0,0,0
151032,"LIMA","YAUYOS","VI<d1>AC","12","2020",0,0,0
151032,"LIMA","YAUYOS","VI<d1>AC","01","2021",3,1,1
151032,"LIMA","YAUYOS","VI<d1>AC","02","2021",1,0,0
151032,"LIMA","YAUYOS","VI<d1>AC","03","2021",2,0,0
151032,"LIMA","YAUYOS","VI<d1>AC","04","2021",0,1,2
151032,"LIMA","YAUYOS","VI<d1>AC","05","2021",0,1,5
151032,"LIMA","YAUYOS","VI<d1>AC","06","2021",0,0,0
151032,"LIMA","YAUYOS","VI<d1>AC","07","2021",0,2,4
151032,"LIMA","YAUYOS","VI<d1>AC","08","2021",0,0,4
151032,"LIMA","YAUYOS","VI<d1>AC","09","2021",0,0,1
151032,"LIMA","YAUYOS","VI<d1>AC","10","2021",0,1,1
151032,"LIMA","YAUYOS","VI<d1>AC","11","2021",0,0,0
151032,"LIMA","YAUYOS","VI<d1>AC","12","2021",0,1,2
151032,"LIMA","YAUYOS","VI<d1>AC","01","2022",0,0,0
151033,"LIMA","YAUYOS","VITIS","03","2020",0,0,0
151033,"LIMA","YAUYOS","VITIS","04","2020",0,0,0
151033,"LIMA","YAUYOS","VITIS","05","2020",0,0,1
151033,"LIMA","YAUYOS","VITIS","06","2020",0,0,0
151033,"LIMA","YAUYOS","VITIS","07","2020",1,0,0
151033,"LIMA","YAUYOS","VITIS","08","2020",0,0,0
151033,"LIMA","YAUYOS","VITIS","09","2020",0,0,0
151033,"LIMA","YAUYOS","VITIS","10","2020",0,0,0
151033,"LIMA","YAUYOS","VITIS","11","2020",0,0,0
151033,"LIMA","YAUYOS","VITIS","12","2020",0,0,0
151033,"LIMA","YAUYOS","VITIS","01","2021",0,1,1
151033,"LIMA","YAUYOS","VITIS","02","2021",0,0,0
151033,"LIMA","YAUYOS","VITIS","03","2021",1,0,1
151033,"LIMA","YAUYOS","VITIS","04","2021",0,0,0
151033,"LIMA","YAUYOS","VITIS","05","2021",0,0,0
151033,"LIMA","YAUYOS","VITIS","06","2021",0,0,0
151033,"LIMA","YAUYOS","VITIS","07","2021",0,0,0
151033,"LIMA","YAUYOS","VITIS","08","2021",0,0,0
151033,"LIMA","YAUYOS","VITIS","09","2021",0,0,0
151033,"LIMA","YAUYOS","VITIS","10","2021",0,0,0
151033,"LIMA","YAUYOS","VITIS","11","2021",0,0,1
151033,"LIMA","YAUYOS","VITIS","12","2021",0,0,0
151033,"LIMA","YAUYOS","VITIS","01","2022",0,0,0
160101,"LORETO","MAYNAS","IQUITOS","03","2020",11,6,108
160101,"LORETO","MAYNAS","IQUITOS","04","2020",534,227,275
160101,"LORETO","MAYNAS","IQUITOS","05","2020",1558,578,580
160101,"LORETO","MAYNAS","IQUITOS","06","2020",1039,73,119
160101,"LORETO","MAYNAS","IQUITOS","07","2020",467,34,99
160101,"LORETO","MAYNAS","IQUITOS","08","2020",649,33,109
160101,"LORETO","MAYNAS","IQUITOS","09","2020",337,14,73
160101,"LORETO","MAYNAS","IQUITOS","10","2020",131,13,76
160101,"LORETO","MAYNAS","IQUITOS","11","2020",90,8,86
160101,"LORETO","MAYNAS","IQUITOS","12","2020",159,7,80
160101,"LORETO","MAYNAS","IQUITOS","01","2021",558,53,110
160101,"LORETO","MAYNAS","IQUITOS","02","2021",1457,263,337
160101,"LORETO","MAYNAS","IQUITOS","03","2021",681,142,222
160101,"LORETO","MAYNAS","IQUITOS","04","2021",399,34,105
160101,"LORETO","MAYNAS","IQUITOS","05","2021",283,18,89
160101,"LORETO","MAYNAS","IQUITOS","06","2021",625,22,89
160101,"LORETO","MAYNAS","IQUITOS","07","2021",903,35,98
160101,"LORETO","MAYNAS","IQUITOS","08","2021",77,9,81
160101,"LORETO","MAYNAS","IQUITOS","09","2021",55,4,70
160101,"LORETO","MAYNAS","IQUITOS","10","2021",15,2,80
160101,"LORETO","MAYNAS","IQUITOS","11","2021",19,2,71
160101,"LORETO","MAYNAS","IQUITOS","12","2021",25,2,124
160101,"LORETO","MAYNAS","IQUITOS","01","2022",60,0,46
160102,"LORETO","MAYNAS","ALTO NANAY","03","2020",0,0,0
160102,"LORETO","MAYNAS","ALTO NANAY","04","2020",0,0,0
160102,"LORETO","MAYNAS","ALTO NANAY","05","2020",7,0,1
160102,"LORETO","MAYNAS","ALTO NANAY","06","2020",4,0,0
160102,"LORETO","MAYNAS","ALTO NANAY","07","2020",1,0,0
160102,"LORETO","MAYNAS","ALTO NANAY","08","2020",0,1,0
160102,"LORETO","MAYNAS","ALTO NANAY","09","2020",3,0,0
160102,"LORETO","MAYNAS","ALTO NANAY","10","2020",2,0,0
160102,"LORETO","MAYNAS","ALTO NANAY","11","2020",2,0,0
160102,"LORETO","MAYNAS","ALTO NANAY","12","2020",0,0,1
160102,"LORETO","MAYNAS","ALTO NANAY","01","2021",0,0,0
160102,"LORETO","MAYNAS","ALTO NANAY","02","2021",10,0,1
160102,"LORETO","MAYNAS","ALTO NANAY","03","2021",10,0,0
160102,"LORETO","MAYNAS","ALTO NANAY","04","2021",6,0,1
160102,"LORETO","MAYNAS","ALTO NANAY","05","2021",26,0,1
160102,"LORETO","MAYNAS","ALTO NANAY","06","2021",49,1,1
160102,"LORETO","MAYNAS","ALTO NANAY","07","2021",15,1,1
160102,"LORETO","MAYNAS","ALTO NANAY","08","2021",3,0,0
160102,"LORETO","MAYNAS","ALTO NANAY","09","2021",16,0,0
160102,"LORETO","MAYNAS","ALTO NANAY","10","2021",0,0,0
160102,"LORETO","MAYNAS","ALTO NANAY","11","2021",0,0,0
160102,"LORETO","MAYNAS","ALTO NANAY","12","2021",0,0,0
160102,"LORETO","MAYNAS","ALTO NANAY","01","2022",0,0,0
160103,"LORETO","MAYNAS","FERNANDO LORES","03","2020",0,1,2
160103,"LORETO","MAYNAS","FERNANDO LORES","04","2020",2,1,5
160103,"LORETO","MAYNAS","FERNANDO LORES","05","2020",45,6,12
160103,"LORETO","MAYNAS","FERNANDO LORES","06","2020",54,4,6
160103,"LORETO","MAYNAS","FERNANDO LORES","07","2020",2,1,4
160103,"LORETO","MAYNAS","FERNANDO LORES","08","2020",9,1,8
160103,"LORETO","MAYNAS","FERNANDO LORES","09","2020",2,0,1
160103,"LORETO","MAYNAS","FERNANDO LORES","10","2020",1,0,5
160103,"LORETO","MAYNAS","FERNANDO LORES","11","2020",3,0,4
160103,"LORETO","MAYNAS","FERNANDO LORES","12","2020",0,0,0
160103,"LORETO","MAYNAS","FERNANDO LORES","01","2021",12,0,6
160103,"LORETO","MAYNAS","FERNANDO LORES","02","2021",18,3,11
160103,"LORETO","MAYNAS","FERNANDO LORES","03","2021",18,3,12
160103,"LORETO","MAYNAS","FERNANDO LORES","04","2021",13,2,8
160103,"LORETO","MAYNAS","FERNANDO LORES","05","2021",9,3,12
160103,"LORETO","MAYNAS","FERNANDO LORES","06","2021",13,0,4
160103,"LORETO","MAYNAS","FERNANDO LORES","07","2021",7,1,6
160103,"LORETO","MAYNAS","FERNANDO LORES","08","2021",9,2,4
160103,"LORETO","MAYNAS","FERNANDO LORES","09","2021",0,0,2
160103,"LORETO","MAYNAS","FERNANDO LORES","10","2021",0,0,4
160103,"LORETO","MAYNAS","FERNANDO LORES","11","2021",0,0,2
160103,"LORETO","MAYNAS","FERNANDO LORES","12","2021",0,0,5
160103,"LORETO","MAYNAS","FERNANDO LORES","01","2022",4,0,2
160104,"LORETO","MAYNAS","INDIANA","03","2020",1,1,3
160104,"LORETO","MAYNAS","INDIANA","04","2020",28,3,6
160104,"LORETO","MAYNAS","INDIANA","05","2020",75,15,18
160104,"LORETO","MAYNAS","INDIANA","06","2020",40,7,9
160104,"LORETO","MAYNAS","INDIANA","07","2020",11,2,4
160104,"LORETO","MAYNAS","INDIANA","08","2020",86,3,3
160104,"LORETO","MAYNAS","INDIANA","09","2020",80,0,0
160104,"LORETO","MAYNAS","INDIANA","10","2020",16,2,4
160104,"LORETO","MAYNAS","INDIANA","11","2020",26,0,4
160104,"LORETO","MAYNAS","INDIANA","12","2020",42,0,5
160104,"LORETO","MAYNAS","INDIANA","01","2021",17,0,2
160104,"LORETO","MAYNAS","INDIANA","02","2021",100,5,8
160104,"LORETO","MAYNAS","INDIANA","03","2021",44,3,6
160104,"LORETO","MAYNAS","INDIANA","04","2021",24,0,4
160104,"LORETO","MAYNAS","INDIANA","05","2021",29,0,2
160104,"LORETO","MAYNAS","INDIANA","06","2021",37,0,2
160104,"LORETO","MAYNAS","INDIANA","07","2021",109,2,8
160104,"LORETO","MAYNAS","INDIANA","08","2021",26,2,7
160104,"LORETO","MAYNAS","INDIANA","09","2021",1,0,2
160104,"LORETO","MAYNAS","INDIANA","10","2021",5,0,6
160104,"LORETO","MAYNAS","INDIANA","11","2021",1,0,4
160104,"LORETO","MAYNAS","INDIANA","12","2021",2,0,1
160104,"LORETO","MAYNAS","INDIANA","01","2022",0,0,0
160105,"LORETO","MAYNAS","LAS AMAZONAS","03","2020",0,0,2
160105,"LORETO","MAYNAS","LAS AMAZONAS","04","2020",1,0,1
160105,"LORETO","MAYNAS","LAS AMAZONAS","05","2020",2,1,3
160105,"LORETO","MAYNAS","LAS AMAZONAS","06","2020",5,2,2
160105,"LORETO","MAYNAS","LAS AMAZONAS","07","2020",4,0,0
160105,"LORETO","MAYNAS","LAS AMAZONAS","08","2020",33,0,0
160105,"LORETO","MAYNAS","LAS AMAZONAS","09","2020",50,1,0
160105,"LORETO","MAYNAS","LAS AMAZONAS","10","2020",32,0,2
160105,"LORETO","MAYNAS","LAS AMAZONAS","11","2020",73,0,0
160105,"LORETO","MAYNAS","LAS AMAZONAS","12","2020",55,0,2
160105,"LORETO","MAYNAS","LAS AMAZONAS","01","2021",1,0,3
160105,"LORETO","MAYNAS","LAS AMAZONAS","02","2021",17,0,0
160105,"LORETO","MAYNAS","LAS AMAZONAS","03","2021",8,0,1
160105,"LORETO","MAYNAS","LAS AMAZONAS","04","2021",1,1,1
160105,"LORETO","MAYNAS","LAS AMAZONAS","05","2021",11,1,2
160105,"LORETO","MAYNAS","LAS AMAZONAS","06","2021",4,0,0
160105,"LORETO","MAYNAS","LAS AMAZONAS","07","2021",33,0,2
160105,"LORETO","MAYNAS","LAS AMAZONAS","08","2021",11,1,1
160105,"LORETO","MAYNAS","LAS AMAZONAS","09","2021",9,1,1
160105,"LORETO","MAYNAS","LAS AMAZONAS","10","2021",0,0,0
160105,"LORETO","MAYNAS","LAS AMAZONAS","11","2021",0,0,0
160105,"LORETO","MAYNAS","LAS AMAZONAS","12","2021",1,1,2
160105,"LORETO","MAYNAS","LAS AMAZONAS","01","2022",1,0,3
160106,"LORETO","MAYNAS","MAZAN","03","2020",0,0,1
160106,"LORETO","MAYNAS","MAZAN","04","2020",0,0,2
160106,"LORETO","MAYNAS","MAZAN","05","2020",49,4,2
160106,"LORETO","MAYNAS","MAZAN","06","2020",76,2,4
160106,"LORETO","MAYNAS","MAZAN","07","2020",170,2,3
160106,"LORETO","MAYNAS","MAZAN","08","2020",217,2,3
160106,"LORETO","MAYNAS","MAZAN","09","2020",176,0,0
160106,"LORETO","MAYNAS","MAZAN","10","2020",147,0,2
160106,"LORETO","MAYNAS","MAZAN","11","2020",10,0,3
160106,"LORETO","MAYNAS","MAZAN","12","2020",21,0,7
160106,"LORETO","MAYNAS","MAZAN","01","2021",15,0,5
160106,"LORETO","MAYNAS","MAZAN","02","2021",56,0,6
160106,"LORETO","MAYNAS","MAZAN","03","2021",84,3,6
160106,"LORETO","MAYNAS","MAZAN","04","2021",42,2,5
160106,"LORETO","MAYNAS","MAZAN","05","2021",8,0,4
160106,"LORETO","MAYNAS","MAZAN","06","2021",27,0,3
160106,"LORETO","MAYNAS","MAZAN","07","2021",41,1,7
160106,"LORETO","MAYNAS","MAZAN","08","2021",3,0,5
160106,"LORETO","MAYNAS","MAZAN","09","2021",0,0,2
160106,"LORETO","MAYNAS","MAZAN","10","2021",0,0,4
160106,"LORETO","MAYNAS","MAZAN","11","2021",1,0,4
160106,"LORETO","MAYNAS","MAZAN","12","2021",0,0,3
160106,"LORETO","MAYNAS","MAZAN","01","2022",1,0,0
160107,"LORETO","MAYNAS","NAPO","03","2020",0,0,1
160107,"LORETO","MAYNAS","NAPO","04","2020",1,1,1
160107,"LORETO","MAYNAS","NAPO","05","2020",19,2,2
160107,"LORETO","MAYNAS","NAPO","06","2020",277,0,1
160107,"LORETO","MAYNAS","NAPO","07","2020",178,1,1
160107,"LORETO","MAYNAS","NAPO","08","2020",164,2,2
160107,"LORETO","MAYNAS","NAPO","09","2020",110,0,1
160107,"LORETO","MAYNAS","NAPO","10","2020",198,0,1
160107,"LORETO","MAYNAS","NAPO","11","2020",268,0,3
160107,"LORETO","MAYNAS","NAPO","12","2020",163,0,1
160107,"LORETO","MAYNAS","NAPO","01","2021",8,0,2
160107,"LORETO","MAYNAS","NAPO","02","2021",23,1,1
160107,"LORETO","MAYNAS","NAPO","03","2021",24,3,2
160107,"LORETO","MAYNAS","NAPO","04","2021",19,0,1
160107,"LORETO","MAYNAS","NAPO","05","2021",32,2,2
160107,"LORETO","MAYNAS","NAPO","06","2021",50,0,2
160107,"LORETO","MAYNAS","NAPO","07","2021",60,1,2
160107,"LORETO","MAYNAS","NAPO","08","2021",26,0,5
160107,"LORETO","MAYNAS","NAPO","09","2021",9,0,3
160107,"LORETO","MAYNAS","NAPO","10","2021",1,0,2
160107,"LORETO","MAYNAS","NAPO","11","2021",0,0,0
160107,"LORETO","MAYNAS","NAPO","12","2021",0,0,2
160107,"LORETO","MAYNAS","NAPO","01","2022",2,0,0
160108,"LORETO","MAYNAS","PUNCHANA","03","2020",45,1,38
160108,"LORETO","MAYNAS","PUNCHANA","04","2020",536,93,125
160108,"LORETO","MAYNAS","PUNCHANA","05","2020",750,203,160
160108,"LORETO","MAYNAS","PUNCHANA","06","2020",317,34,30
160108,"LORETO","MAYNAS","PUNCHANA","07","2020",138,16,29
160108,"LORETO","MAYNAS","PUNCHANA","08","2020",280,11,41
160108,"LORETO","MAYNAS","PUNCHANA","09","2020",225,3,24
160108,"LORETO","MAYNAS","PUNCHANA","10","2020",112,5,30
160108,"LORETO","MAYNAS","PUNCHANA","11","2020",27,1,21
160108,"LORETO","MAYNAS","PUNCHANA","12","2020",52,1,24
160108,"LORETO","MAYNAS","PUNCHANA","01","2021",217,3,35
160108,"LORETO","MAYNAS","PUNCHANA","02","2021",1431,64,81
160108,"LORETO","MAYNAS","PUNCHANA","03","2021",421,47,52
160108,"LORETO","MAYNAS","PUNCHANA","04","2021",299,15,33
160108,"LORETO","MAYNAS","PUNCHANA","05","2021",175,9,37
160108,"LORETO","MAYNAS","PUNCHANA","06","2021",279,5,29
160108,"LORETO","MAYNAS","PUNCHANA","07","2021",258,8,30
160108,"LORETO","MAYNAS","PUNCHANA","08","2021",63,3,37
160108,"LORETO","MAYNAS","PUNCHANA","09","2021",25,1,29
160108,"LORETO","MAYNAS","PUNCHANA","10","2021",15,0,25
160108,"LORETO","MAYNAS","PUNCHANA","11","2021",5,0,29
160108,"LORETO","MAYNAS","PUNCHANA","12","2021",12,0,34
160108,"LORETO","MAYNAS","PUNCHANA","01","2022",19,0,15
160110,"LORETO","MAYNAS","TORRES CAUSANA","03","2020",0,0,0
160110,"LORETO","MAYNAS","TORRES CAUSANA","04","2020",0,0,1
160110,"LORETO","MAYNAS","TORRES CAUSANA","05","2020",0,1,0
160110,"LORETO","MAYNAS","TORRES CAUSANA","06","2020",13,0,0
160110,"LORETO","MAYNAS","TORRES CAUSANA","07","2020",7,0,0
160110,"LORETO","MAYNAS","TORRES CAUSANA","08","2020",63,0,0
160110,"LORETO","MAYNAS","TORRES CAUSANA","09","2020",93,0,0
160110,"LORETO","MAYNAS","TORRES CAUSANA","10","2020",48,0,1
160110,"LORETO","MAYNAS","TORRES CAUSANA","11","2020",69,0,0
160110,"LORETO","MAYNAS","TORRES CAUSANA","12","2020",27,0,1
160110,"LORETO","MAYNAS","TORRES CAUSANA","01","2021",3,0,0
160110,"LORETO","MAYNAS","TORRES CAUSANA","02","2021",2,0,0
160110,"LORETO","MAYNAS","TORRES CAUSANA","03","2021",4,0,0
160110,"LORETO","MAYNAS","TORRES CAUSANA","04","2021",0,0,1
160110,"LORETO","MAYNAS","TORRES CAUSANA","05","2021",23,0,0
160110,"LORETO","MAYNAS","TORRES CAUSANA","06","2021",12,0,0
160110,"LORETO","MAYNAS","TORRES CAUSANA","07","2021",4,0,0
160110,"LORETO","MAYNAS","TORRES CAUSANA","08","2021",0,0,0
160110,"LORETO","MAYNAS","TORRES CAUSANA","09","2021",0,0,1
160110,"LORETO","MAYNAS","TORRES CAUSANA","10","2021",0,0,0
160110,"LORETO","MAYNAS","TORRES CAUSANA","11","2021",0,0,0
160110,"LORETO","MAYNAS","TORRES CAUSANA","12","2021",0,0,1
160110,"LORETO","MAYNAS","TORRES CAUSANA","01","2022",0,0,0
160112,"LORETO","MAYNAS","BELEN","03","2020",4,1,17
160112,"LORETO","MAYNAS","BELEN","04","2020",123,67,65
160112,"LORETO","MAYNAS","BELEN","05","2020",163,112,89
160112,"LORETO","MAYNAS","BELEN","06","2020",166,17,24
160112,"LORETO","MAYNAS","BELEN","07","2020",125,6,20
160112,"LORETO","MAYNAS","BELEN","08","2020",151,6,23
160112,"LORETO","MAYNAS","BELEN","09","2020",75,3,24
160112,"LORETO","MAYNAS","BELEN","10","2020",17,0,27
160112,"LORETO","MAYNAS","BELEN","11","2020",33,3,15
160112,"LORETO","MAYNAS","BELEN","12","2020",24,2,20
160112,"LORETO","MAYNAS","BELEN","01","2021",86,4,17
160112,"LORETO","MAYNAS","BELEN","02","2021",308,33,48
160112,"LORETO","MAYNAS","BELEN","03","2021",146,13,26
160112,"LORETO","MAYNAS","BELEN","04","2021",124,9,25
160112,"LORETO","MAYNAS","BELEN","05","2021",50,5,16
160112,"LORETO","MAYNAS","BELEN","06","2021",48,6,24
160112,"LORETO","MAYNAS","BELEN","07","2021",81,8,25
160112,"LORETO","MAYNAS","BELEN","08","2021",15,2,21
160112,"LORETO","MAYNAS","BELEN","09","2021",3,0,17
160112,"LORETO","MAYNAS","BELEN","10","2021",3,0,31
160112,"LORETO","MAYNAS","BELEN","11","2021",1,0,23
160112,"LORETO","MAYNAS","BELEN","12","2021",2,0,36
160112,"LORETO","MAYNAS","BELEN","01","2022",9,1,11
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","03","2020",1,3,28
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","04","2020",157,64,89
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","05","2020",447,274,229
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","06","2020",318,26,43
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","07","2020",149,11,34
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","08","2020",327,19,31
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","09","2020",157,6,35
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","10","2020",94,1,31
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","11","2020",30,2,31
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","12","2020",32,2,35
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","01","2021",132,8,38
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","02","2021",845,74,85
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","03","2021",383,38,57
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","04","2021",177,10,32
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","05","2021",92,12,48
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","06","2021",161,10,33
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","07","2021",274,26,48
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","08","2021",26,4,42
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","09","2021",15,0,33
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","10","2021",2,0,38
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","11","2021",4,0,30
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","12","2021",6,2,38
160113,"LORETO","MAYNAS","SAN JUAN BAUTISTA","01","2022",20,0,12
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","03","2020",0,1,34
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","04","2020",22,4,20
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","05","2020",696,58,98
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","06","2020",327,104,123
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","07","2020",384,32,50
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","08","2020",262,13,33
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","09","2020",148,2,32
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","10","2020",113,7,38
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","11","2020",93,5,23
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","12","2020",26,7,41
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","01","2021",79,7,46
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","02","2021",251,15,38
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","03","2021",1100,50,72
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","04","2021",591,38,65
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","05","2021",165,11,47
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","06","2021",50,10,44
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","07","2021",33,3,38
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","08","2021",19,2,61
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","09","2021",3,0,25
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","10","2021",7,0,38
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","11","2021",31,1,37
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","12","2021",13,2,55
160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS","01","2022",4,0,9
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","03","2020",0,0,3
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","04","2020",1,0,0
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","05","2020",5,0,0
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","06","2020",8,0,1
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","07","2020",27,0,1
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","08","2020",28,0,1
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","09","2020",43,0,0
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","10","2020",14,0,1
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","11","2020",17,1,2
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","12","2020",5,0,2
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","01","2021",3,0,0
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","02","2021",6,0,2
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","03","2021",39,0,1
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","04","2021",45,0,3
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","05","2021",1,0,0
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","06","2021",0,0,0
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","07","2021",13,0,2
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","08","2021",14,0,2
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","09","2021",0,0,3
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","10","2021",0,0,1
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","11","2021",2,0,1
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","12","2021",0,0,0
160202,"LORETO","ALTO AMAZONAS","BALSAPUERTO","01","2022",0,0,0
160205,"LORETO","ALTO AMAZONAS","JEBEROS","03","2020",0,0,1
160205,"LORETO","ALTO AMAZONAS","JEBEROS","04","2020",0,0,1
160205,"LORETO","ALTO AMAZONAS","JEBEROS","05","2020",0,0,0
160205,"LORETO","ALTO AMAZONAS","JEBEROS","06","2020",3,1,1
160205,"LORETO","ALTO AMAZONAS","JEBEROS","07","2020",17,0,0
160205,"LORETO","ALTO AMAZONAS","JEBEROS","08","2020",19,0,0
160205,"LORETO","ALTO AMAZONAS","JEBEROS","09","2020",16,0,1
160205,"LORETO","ALTO AMAZONAS","JEBEROS","10","2020",5,0,0
160205,"LORETO","ALTO AMAZONAS","JEBEROS","11","2020",0,0,0
160205,"LORETO","ALTO AMAZONAS","JEBEROS","12","2020",0,0,0
160205,"LORETO","ALTO AMAZONAS","JEBEROS","01","2021",11,0,0
160205,"LORETO","ALTO AMAZONAS","JEBEROS","02","2021",7,0,0
160205,"LORETO","ALTO AMAZONAS","JEBEROS","03","2021",53,0,0
160205,"LORETO","ALTO AMAZONAS","JEBEROS","04","2021",16,0,1
160205,"LORETO","ALTO AMAZONAS","JEBEROS","05","2021",11,0,0
160205,"LORETO","ALTO AMAZONAS","JEBEROS","06","2021",1,0,0
160205,"LORETO","ALTO AMAZONAS","JEBEROS","07","2021",10,0,1
160205,"LORETO","ALTO AMAZONAS","JEBEROS","08","2021",14,0,0
160205,"LORETO","ALTO AMAZONAS","JEBEROS","09","2021",9,0,2
160205,"LORETO","ALTO AMAZONAS","JEBEROS","10","2021",5,0,0
160205,"LORETO","ALTO AMAZONAS","JEBEROS","11","2021",10,0,0
160205,"LORETO","ALTO AMAZONAS","JEBEROS","12","2021",2,0,0
160205,"LORETO","ALTO AMAZONAS","JEBEROS","01","2022",1,0,1
160206,"LORETO","ALTO AMAZONAS","LAGUNAS","03","2020",0,0,0
160206,"LORETO","ALTO AMAZONAS","LAGUNAS","04","2020",0,0,2
160206,"LORETO","ALTO AMAZONAS","LAGUNAS","05","2020",11,1,0
160206,"LORETO","ALTO AMAZONAS","LAGUNAS","06","2020",2,0,0
160206,"LORETO","ALTO AMAZONAS","LAGUNAS","07","2020",53,13,4
160206,"LORETO","ALTO AMAZONAS","LAGUNAS","08","2020",23,3,3
160206,"LORETO","ALTO AMAZONAS","LAGUNAS","09","2020",7,0,0
160206,"LORETO","ALTO AMAZONAS","LAGUNAS","10","2020",15,1,0
160206,"LORETO","ALTO AMAZONAS","LAGUNAS","11","2020",0,0,1
160206,"LORETO","ALTO AMAZONAS","LAGUNAS","12","2020",5,0,0
160206,"LORETO","ALTO AMAZONAS","LAGUNAS","01","2021",0,0,0
160206,"LORETO","ALTO AMAZONAS","LAGUNAS","02","2021",0,0,0
160206,"LORETO","ALTO AMAZONAS","LAGUNAS","03","2021",17,2,3
160206,"LORETO","ALTO AMAZONAS","LAGUNAS","04","2021",13,2,0
160206,"LORETO","ALTO AMAZONAS","LAGUNAS","05","2021",8,0,1
160206,"LORETO","ALTO AMAZONAS","LAGUNAS","06","2021",1,2,3
160206,"LORETO","ALTO AMAZONAS","LAGUNAS","07","2021",1,1,1
160206,"LORETO","ALTO AMAZONAS","LAGUNAS","08","2021",0,1,2
160206,"LORETO","ALTO AMAZONAS","LAGUNAS","09","2021",0,0,3
160206,"LORETO","ALTO AMAZONAS","LAGUNAS","10","2021",0,0,1
