UBIGEO1,UBIGEO2,DEPARTAMENTO,PROVINCIA,DISTRITO,POVERTY_RATE,PBI_PC,IDH
90718,90000,HUANCAVELICA,TAYACAJA,TINTAY PUNCU   ,43.865485,2654.80924,38.4
90719,90000,HUANCAVELICA,TAYACAJA,QUICHUAS   ,47.763584,2654.80924,38.4
90720,90000,HUANCAVELICA,TAYACAJA,ANDAYMARCA  ,58.457354,2654.80924,38.4
90721,90000,HUANCAVELICA,TAYACAJA,ROBLE   ,53.720672,2654.80924,38.4
90722,90000,HUANCAVELICA,TAYACAJA,PICHOS   ,77.125392,2654.80924,38.4
90723,90000,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA  ,51.575342,2654.80924,38.4
100101,100000,HUÁNUCO,HUÁNUCO,HUANUCO,13.066336,2189.0701,45.4
100102,100000,HUÁNUCO,HUÁNUCO,AMARILIS ,13.903566,2189.0701,45.4
100103,100000,HUÁNUCO,HUÁNUCO,CHINCHAO     ,41.245682,2189.0701,45.4
100104,100000,HUÁNUCO,HUÁNUCO,CHURUBAMBA,45.895773,2189.0701,45.4
100105,100000,HUÁNUCO,HUÁNUCO,MARGOS   ,42.99617,2189.0701,45.4
100106,100000,HUÁNUCO,HUÁNUCO,QUISQUI    ,42.99617,2189.0701,45.4
100107,100000,HUÁNUCO,HUÁNUCO,SAN FRANCISCO DE CAYRÁN ,30.82901,2189.0701,45.4
100108,100000,HUÁNUCO,HUÁNUCO,SAN PEDRO DE CHAULAN   ,52.221542,2189.0701,45.4
100109,100000,HUÁNUCO,HUÁNUCO,SANTA MARÍA DEL VALLE ,44.559541,2189.0701,45.4
100110,100000,HUÁNUCO,HUÁNUCO,YARUMAYO,46.61658,2189.0701,45.4
100111,100000,HUÁNUCO,HUÁNUCO,PILLCO MARCA  ,10.613421,2189.0701,45.4
100112,100000,HUÁNUCO,HUÁNUCO,YACUS  ,49.86168,2189.0701,45.4
100113,100000,HUÁNUCO,HUÁNUCO,SAN PABLO DE PILLAO   ,30.82901,2189.0701,45.4
100201,100000,HUÁNUCO,AMBO,AMBO,25.494056,2189.0701,45.4
100202,100000,HUÁNUCO,AMBO,CAYNA,43.51369,2189.0701,45.4
100203,100000,HUÁNUCO,AMBO,COLPAS,57.07202,2189.0701,45.4
100204,100000,HUÁNUCO,AMBO,CONCHAMARCA,43.51369,2189.0701,45.4
100205,100000,HUÁNUCO,AMBO,HUACAR,36.986958,2189.0701,45.4
100206,100000,HUÁNUCO,AMBO,SAN FRANCISCO,38.147645,2189.0701,45.4
100207,100000,HUÁNUCO,AMBO,SAN RAFAEL,41.785876,2189.0701,45.4
100208,100000,HUÁNUCO,AMBO,TOMAY KICHWA,26.530978,2189.0701,45.4
100301,100000,HUÁNUCO,DOS DE MAYO,LA UNIÓN,27.127487,2189.0701,45.4
100307,100000,HUÁNUCO,DOS DE MAYO,CHUQUIS,44.594458,2189.0701,45.4
100311,100000,HUÁNUCO,DOS DE MAYO,MARÍAS,54.155388,2189.0701,45.4
100313,100000,HUÁNUCO,DOS DE MAYO,PACHAS,35.96922,2189.0701,45.4
100316,100000,HUÁNUCO,DOS DE MAYO,QUIVILLA,35.96922,2189.0701,45.4
100317,100000,HUÁNUCO,DOS DE MAYO,RIPAN,38.055644,2189.0701,45.4
100321,100000,HUÁNUCO,DOS DE MAYO,SHUNQUI,38.03192,2189.0701,45.4
100322,100000,HUÁNUCO,DOS DE MAYO,SILLAPATA,45.952223,2189.0701,45.4
100323,100000,HUÁNUCO,DOS DE MAYO,YANAS,38.03192,2189.0701,45.4
100401,100000,HUÁNUCO,HUACAYBAMBA,HUACAYBAMBA,46.935145,2189.0701,45.4
100402,100000,HUÁNUCO,HUACAYBAMBA,CANCHABAMBA,63.623112,2189.0701,45.4
100403,100000,HUÁNUCO,HUACAYBAMBA,COCHABAMBA,46.174772,2189.0701,45.4
100404,100000,HUÁNUCO,HUACAYBAMBA,PINRA,55.905329,2189.0701,45.4
100501,100000,HUÁNUCO,HUAMALIES,LLATA,34.707656,2189.0701,45.4
100502,100000,HUÁNUCO,HUAMALIES,ARANCAY,44.553617,2189.0701,45.4
100503,100000,HUÁNUCO,HUAMALIES,CHAVÍN DE PARIARCA,32.985473,2189.0701,45.4
100504,100000,HUÁNUCO,HUAMALIES,JACAS GRANDE,55.077439,2189.0701,45.4
100505,100000,HUÁNUCO,HUAMALIES,JIRCAN,52.021802,2189.0701,45.4
100506,100000,HUÁNUCO,HUAMALIES,MIRAFLORES,53.687158,2189.0701,45.4
100507,100000,HUÁNUCO,HUAMALIES,MONZÓN,27.373968,2189.0701,45.4
100508,100000,HUÁNUCO,HUAMALIES,PUNCHAO,39.972025,2189.0701,45.4
100509,100000,HUÁNUCO,HUAMALIES,PUÑOS,48.737594,2189.0701,45.4
100510,100000,HUÁNUCO,HUAMALIES,SINGA,45.80185,2189.0701,45.4
100511,100000,HUÁNUCO,HUAMALIES,TANTAMAYO,45.80185,2189.0701,45.4
100601,100000,HUÁNUCO,LEONCIO PRADO,RUPA-RUPA   ,13.55109,2189.0701,45.4
100602,100000,HUÁNUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,28.97587,2189.0701,45.4
100603,100000,HUÁNUCO,LEONCIO PRADO,HERMILIO VALDIZÁN,28.97587,2189.0701,45.4
100604,100000,HUÁNUCO,LEONCIO PRADO,JOSÉ CRESPO Y CASTILLO       ,19.090586,2189.0701,45.4
100605,100000,HUÁNUCO,LEONCIO PRADO,LUYANDO ,10.163237,2189.0701,45.4
100606,100000,HUÁNUCO,LEONCIO PRADO,MARÍANO DÁMASO BERAUN,25.385949,2189.0701,45.4
100607,100000,HUÁNUCO,LEONCIO PRADO,PUCAYACU   ,23.72049,2189.0701,45.4
100608,100000,HUÁNUCO,LEONCIO PRADO,CASTILLO GRANDE   ,13.55109,2189.0701,45.4
100609,100000,HUÁNUCO,LEONCIO PRADO,PUEBLO NUEVO  ,18.991424,2189.0701,45.4
100610,100000,HUÁNUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA   ,23.72049,2189.0701,45.4
100701,100000,HUÁNUCO,MARAÑÓN,HUACRACHUCO,37.38686,2189.0701,45.4
100702,100000,HUÁNUCO,MARAÑÓN,CHOLON      ,37.38686,2189.0701,45.4
100703,100000,HUÁNUCO,MARAÑÓN,SAN BUENAVENTURA,59.373586,2189.0701,45.4
100704,100000,HUÁNUCO,MARAÑÓN,LA MORADA   ,29.27597,2189.0701,45.4
100705,100000,HUÁNUCO,MARAÑÓN,SANTA ROSA DE ALTO YANAJANCA   ,29.27597,2189.0701,45.4
100801,100000,HUÁNUCO,PACHITEA,PANAO,47.880996,2189.0701,45.4
100802,100000,HUÁNUCO,PACHITEA,CHAGLLA,29.524074,2189.0701,45.4
100803,100000,HUÁNUCO,PACHITEA,MOLINO,52.709049,2189.0701,45.4
100804,100000,HUÁNUCO,PACHITEA,UMARI  ,54.067729,2189.0701,45.4
100901,100000,HUÁNUCO,PUERTO INCA,PUERTO INCA,23.248431,2189.0701,45.4
100902,100000,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,27.218251,2189.0701,45.4
100903,100000,HUÁNUCO,PUERTO INCA,HONORIA,26.66691,2189.0701,45.4
100904,100000,HUÁNUCO,PUERTO INCA,TOURNAVISTA  ,26.66691,2189.0701,45.4
100905,100000,HUÁNUCO,PUERTO INCA,YUYAPICHIS,14.72432,2189.0701,45.4
101001,100000,HUÁNUCO,LAURICOCHA,JESÚS,25.238965,2189.0701,45.4
101002,100000,HUÁNUCO,LAURICOCHA,BAÑOS,29.75199,2189.0701,45.4
101003,100000,HUÁNUCO,LAURICOCHA,JIVIA,29.75199,2189.0701,45.4
101004,100000,HUÁNUCO,LAURICOCHA,QUEROPALCA,29.75199,2189.0701,45.4
101005,100000,HUÁNUCO,LAURICOCHA,RONDOS,36.802448,2189.0701,45.4
101006,100000,HUÁNUCO,LAURICOCHA,SAN FRANCISCO DE ASÍS,29.75199,2189.0701,45.4
101007,100000,HUÁNUCO,LAURICOCHA,SAN MIGUEL DE CAURI,43.663957,2189.0701,45.4
101101,100000,HUÁNUCO,YAROWILCA,CHAVINILLO,42.137762,2189.0701,45.4
101102,100000,HUÁNUCO,YAROWILCA,CAHUAC,44.87558,2189.0701,45.4
101103,100000,HUÁNUCO,YAROWILCA,CHACABAMBA,41.815773,2189.0701,45.4
101104,100000,HUÁNUCO,YAROWILCA,APARICIO POMARES,47.954063,2189.0701,45.4
101105,100000,HUÁNUCO,YAROWILCA,JACAS CHICO,44.875401,2189.0701,45.4
101106,100000,HUÁNUCO,YAROWILCA,OBAS,35.054345,2189.0701,45.4
101107,100000,HUÁNUCO,YAROWILCA,PAMPAMARCA,48.635934,2189.0701,45.4
101108,100000,HUÁNUCO,YAROWILCA,CHORAS,46.523933,2189.0701,45.4
110101,110000,ICA,ICA,ICA,2.165357,7595.170228,60
110102,110000,ICA,ICA,LA TINGUIÑA,2.993514,7595.170228,60
110103,110000,ICA,ICA,LOS AQUIJES,6.411604,7595.170228,60
110104,110000,ICA,ICA,OCUCAJE,1.531918,7595.170228,60
110105,110000,ICA,ICA,PACHACÚTEC,4.387934,7595.170228,60
110106,110000,ICA,ICA,PARCONA,3.132139,7595.170228,60
110107,110000,ICA,ICA,PUEBLO NUEVO,0.70023014,7595.170228,60
110108,110000,ICA,ICA,SALAS,5.490567,7595.170228,60
110109,110000,ICA,ICA,SAN JOSÉ DE LOS MOLINOS,5.1643,7595.170228,60
110110,110000,ICA,ICA,SAN JUAN BAUTISTA,2.880511,7595.170228,60
110111,110000,ICA,ICA,SANTIAGO,3.082752,7595.170228,60
110112,110000,ICA,ICA,SUBTANJALLA,4.354553,7595.170228,60
110113,110000,ICA,ICA,TATE,4.290589,7595.170228,60
110114,110000,ICA,ICA,YAUCA DEL ROSARIO ,6.443243,7595.170228,60
110201,110000,ICA,CHINCHA,CHINCHA ALTA,2.640704,7595.170228,60
110202,110000,ICA,CHINCHA,ALTO LARÁN,3.691668,7595.170228,60
110203,110000,ICA,CHINCHA,CHAVÍN,30.081301,7595.170228,60
110204,110000,ICA,CHINCHA,CHINCHA BAJA,1.992541,7595.170228,60
110205,110000,ICA,CHINCHA,EL CARMEN,3.129616,7595.170228,60
110206,110000,ICA,CHINCHA,GROCIO PRADO,3.34979,7595.170228,60
110207,110000,ICA,CHINCHA,PUEBLO NUEVO,3.22399,7595.170228,60
110208,110000,ICA,CHINCHA,SAN JUAN DE YÁNAC,10.64054,7595.170228,60
110209,110000,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,10.64054,7595.170228,60
110210,110000,ICA,CHINCHA,SUNAMPE,3.379569,7595.170228,60
110211,110000,ICA,CHINCHA,TAMBO DE MORA,2.585728,7595.170228,60
110301,110000,ICA,NASCA  ,NASCA  ,3.023548,7595.170228,60
110302,110000,ICA,NASCA  ,CHANGUILLO,3.317797,7595.170228,60
110303,110000,ICA,NASCA  ,EL INGENIO,2.553786,7595.170228,60
110304,110000,ICA,NASCA  ,MARCONA,2.243134,7595.170228,60
110305,110000,ICA,NASCA  ,VISTA ALEGRE,3.895312,7595.170228,60
110401,110000,ICA,PALPA,PALPA,5.117471,7595.170228,60
110402,110000,ICA,PALPA,LLIPATA,3.664045,7595.170228,60
110403,110000,ICA,PALPA,RÍO GRANDE,2.825618,7595.170228,60
110404,110000,ICA,PALPA,SANTA CRUZ,6.609853,7595.170228,60
110405,110000,ICA,PALPA,TIBILLO,8.612403,7595.170228,60
110501,110000,ICA,PISCO,PISCO,3.123501,7595.170228,60
110502,110000,ICA,PISCO,HUANCANO,3.98449,7595.170228,60
110503,110000,ICA,PISCO,HUMAY,5.87026,7595.170228,60
110504,110000,ICA,PISCO,INDEPENDENCIA,3.947185,7595.170228,60
110505,110000,ICA,PISCO,PARACAS,4.926614,7595.170228,60
110506,110000,ICA,PISCO,SAN ANDRÉS,2.730565,7595.170228,60
110507,110000,ICA,PISCO,SAN CLEMENTE,4.783545,7595.170228,60
110508,110000,ICA,PISCO,TÚPAC AMARU INCA,3.670807,7595.170228,60
120101,120000,JUNÍN,HUANCAYO,HUANCAYO,6.563487,4473.586854,51.1
120104,120000,JUNÍN,HUANCAYO,CARHUACALLANGA,31.81542,4473.586854,51.1
120105,120000,JUNÍN,HUANCAYO,CHACAPAMPA,31.81542,4473.586854,51.1
120106,120000,JUNÍN,HUANCAYO,CHICCHE,31.81542,4473.586854,51.1
120107,120000,JUNÍN,HUANCAYO,CHILCA,13.03173,4473.586854,51.1
120108,120000,JUNÍN,HUANCAYO,CHONGOS ALTO,20.04704,4473.586854,51.1
120111,120000,JUNÍN,HUANCAYO,CHUPURO,31.81542,4473.586854,51.1
120112,120000,JUNÍN,HUANCAYO,COLCA,38.56399,4473.586854,51.1
120113,120000,JUNÍN,HUANCAYO,CULLHUAS,38.56399,4473.586854,51.1
120114,120000,JUNÍN,HUANCAYO,EL TAMBO,5.108393,4473.586854,51.1
120116,120000,JUNÍN,HUANCAYO,HUACRAPUQUIO,31.81542,4473.586854,51.1
120117,120000,JUNÍN,HUANCAYO,HUALHUAS,17.07232,4473.586854,51.1
120119,120000,JUNÍN,HUANCAYO,HUANCÁN,25.03155,4473.586854,51.1
120120,120000,JUNÍN,HUANCAYO,HUASICANCHA,31.81542,4473.586854,51.1
120121,120000,JUNÍN,HUANCAYO,HUAYUCACHI,26.55351,4473.586854,51.1
120122,120000,JUNÍN,HUANCAYO,INGENIO,20.04704,4473.586854,51.1
120124,120000,JUNÍN,HUANCAYO,PARIAHUANCA   ,31.81542,4473.586854,51.1
120125,120000,JUNÍN,HUANCAYO,PILCOMAYO,17.07232,4473.586854,51.1
120126,120000,JUNÍN,HUANCAYO,PUCARA,26.55351,4473.586854,51.1
120127,120000,JUNÍN,HUANCAYO,QUICHUAY,20.04704,4473.586854,51.1
120128,120000,JUNÍN,HUANCAYO,QUILCAS,25.97536,4473.586854,51.1
120129,120000,JUNÍN,HUANCAYO,SAN AGUSTÍN,25.97536,4473.586854,51.1
120130,120000,JUNÍN,HUANCAYO,SAN JERONIMO DE TUNÁN,22.34907,4473.586854,51.1
120132,120000,JUNÍN,HUANCAYO,SAÑO,22.34907,4473.586854,51.1
120133,120000,JUNÍN,HUANCAYO,SAPALLANGA,24.349749,4473.586854,51.1
120134,120000,JUNÍN,HUANCAYO,SICAYA,22.34907,4473.586854,51.1
120135,120000,JUNÍN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,38.56399,4473.586854,51.1
120136,120000,JUNÍN,HUANCAYO,VIQUES,36.59578,4473.586854,51.1
120201,120000,JUNÍN,CONCEPCIÓN,CONCEPCIÓN,18.66913,4473.586854,51.1
120202,120000,JUNÍN,CONCEPCIÓN,ACO,20.04204,4473.586854,51.1
120203,120000,JUNÍN,CONCEPCIÓN,ANDAMARCA,46.875418,4473.586854,51.1
120204,120000,JUNÍN,CONCEPCIÓN,CHAMBARÁ,30.89625,4473.586854,51.1
120205,120000,JUNÍN,CONCEPCIÓN,COCHAS,47.450685,4473.586854,51.1
120206,120000,JUNÍN,CONCEPCIÓN,COMAS,30.89625,4473.586854,51.1
120207,120000,JUNÍN,CONCEPCIÓN,HEROÍNAS TOLEDO,30.89625,4473.586854,51.1
120208,120000,JUNÍN,CONCEPCIÓN,MANZANARES,22.96238,4473.586854,51.1
120209,120000,JUNÍN,CONCEPCIÓN,MARISCAL CASTILLA,22.96238,4473.586854,51.1
120210,120000,JUNÍN,CONCEPCIÓN,MATAHUASI,23.266353,4473.586854,51.1
120211,120000,JUNÍN,CONCEPCIÓN,MITO,20.04204,4473.586854,51.1
120212,120000,JUNÍN,CONCEPCIÓN,NUEVE DE JULIO,18.66913,4473.586854,51.1
120213,120000,JUNÍN,CONCEPCIÓN,ORCOTUNA,38.255127,4473.586854,51.1
120214,120000,JUNÍN,CONCEPCIÓN,SAN JOSÉ DE QUERO,33.713954,4473.586854,51.1
120215,120000,JUNÍN,CONCEPCIÓN,SANTA ROSA DE OCOPA,13.418097,4473.586854,51.1
120301,120000,JUNÍN,CHANCHAMAYO,CHANCHAMAYO,15.38681,4473.586854,51.1
120302,120000,JUNÍN,CHANCHAMAYO,PERENÉ,31.267017,4473.586854,51.1
120303,120000,JUNÍN,CHANCHAMAYO,PICHANAQUI,30.580174,4473.586854,51.1
120304,120000,JUNÍN,CHANCHAMAYO,SAN LUIS DE SHUARO,21.48942,4473.586854,51.1
120305,120000,JUNÍN,CHANCHAMAYO,SAN RAMÓN,15.38681,4473.586854,51.1
120306,120000,JUNÍN,CHANCHAMAYO,VITOC,13.756187,4473.586854,51.1
120401,120000,JUNÍN,JAUJA,JAUJA,13.768551,4473.586854,51.1
120402,120000,JUNÍN,JAUJA,ACOLLA,34.997418,4473.586854,51.1
120403,120000,JUNÍN,JAUJA,APATA,32.56425,4473.586854,51.1
120404,120000,JUNÍN,JAUJA,ATAURA,21.93331,4473.586854,51.1
120405,120000,JUNÍN,JAUJA,CANCHAYLLO,32.56425,4473.586854,51.1
120406,120000,JUNÍN,JAUJA,CURICACA,21.93331,4473.586854,51.1
120407,120000,JUNÍN,JAUJA,EL MANTARO,24.70769,4473.586854,51.1
120408,120000,JUNÍN,JAUJA,HUAMALI,18.58019,4473.586854,51.1
120409,120000,JUNÍN,JAUJA,HUARIPAMPA,12.41071,4473.586854,51.1
120410,120000,JUNÍN,JAUJA,HUERTAS,18.58019,4473.586854,51.1
120411,120000,JUNÍN,JAUJA,JANJAILLO,38.62253,4473.586854,51.1
120412,120000,JUNÍN,JAUJA,JULCAN,18.58019,4473.586854,51.1
120413,120000,JUNÍN,JAUJA,LEONOR ORDÓÑEZ,12.41071,4473.586854,51.1
120414,120000,JUNÍN,JAUJA,LLOCLLAPAMPA,12.41071,4473.586854,51.1
120415,120000,JUNÍN,JAUJA,MARCO,34.60402,4473.586854,51.1
120416,120000,JUNÍN,JAUJA,MASMA,34.60402,4473.586854,51.1
120417,120000,JUNÍN,JAUJA,MASMA CHICCHE,40.86393,4473.586854,51.1
120418,120000,JUNÍN,JAUJA,MOLINOS,29.09101,4473.586854,51.1
120419,120000,JUNÍN,JAUJA,MONOBAMBA,29.09101,4473.586854,51.1
120420,120000,JUNÍN,JAUJA,MUQUI,22.73657,4473.586854,51.1
120421,120000,JUNÍN,JAUJA,MUQUIYAUYO,24.17415,4473.586854,51.1
120422,120000,JUNÍN,JAUJA,PACA,29.09101,4473.586854,51.1
120423,120000,JUNÍN,JAUJA,PACCHA,24.70769,4473.586854,51.1
120424,120000,JUNÍN,JAUJA,PANCAN,29.09101,4473.586854,51.1
120425,120000,JUNÍN,JAUJA,PARCO,22.73657,4473.586854,51.1
120426,120000,JUNÍN,JAUJA,POMACANCHA,40.86393,4473.586854,51.1
120427,120000,JUNÍN,JAUJA,RICRÁN,40.86393,4473.586854,51.1
120428,120000,JUNÍN,JAUJA,SAN LORENZO,16.692441,4473.586854,51.1
120429,120000,JUNÍN,JAUJA,SAN PEDRO DE CHUNÁN,29.09101,4473.586854,51.1
120430,120000,JUNÍN,JAUJA,SAUSA,24.70769,4473.586854,51.1
120431,120000,JUNÍN,JAUJA,SINCOS,18.58019,4473.586854,51.1
120432,120000,JUNÍN,JAUJA,TUNAN MARCA,29.09101,4473.586854,51.1
120433,120000,JUNÍN,JAUJA,YAULI,38.62253,4473.586854,51.1
120434,120000,JUNÍN,JAUJA,YAUYOS,24.17415,4473.586854,51.1
120501,120000,JUNÍN,JUNÍN,JUNÍN,22.178845,4473.586854,51.1
120502,120000,JUNÍN,JUNÍN,CARHUAMAYO,41.252469,4473.586854,51.1
120503,120000,JUNÍN,JUNÍN,ONDORES,30.489644,4473.586854,51.1
120504,120000,JUNÍN,JUNÍN,ULCUMAYO,51.766199,4473.586854,51.1
120601,120000,JUNÍN,SATIPO,SATIPO,21.841047,4473.586854,51.1
120602,120000,JUNÍN,SATIPO,COVIRIALI,37.709363,4473.586854,51.1
120603,120000,JUNÍN,SATIPO,LLAYLLA,28.28469,4473.586854,51.1
120604,120000,JUNÍN,SATIPO,MAZAMARI ,35.190937,4473.586854,51.1
120605,120000,JUNÍN,SATIPO,PAMPA HERMOSA,48.846161,4473.586854,51.1
120606,120000,JUNÍN,SATIPO,PANGOA  ,38.234087,4473.586854,51.1
120607,120000,JUNÍN,SATIPO,RÍO NEGRO ,33.684533,4473.586854,51.1
120608,120000,JUNÍN,SATIPO,RÍO TAMBO,51.784869,4473.586854,51.1
120609,120000,JUNÍN,SATIPO,VIZCATÁN DEL ENE   ,28.28469,4473.586854,51.1
120701,120000,JUNÍN,TARMA,TARMA,14.537614,4473.586854,51.1
120702,120000,JUNÍN,TARMA,ACOBAMBA,33.48464,4473.586854,51.1
120703,120000,JUNÍN,TARMA,HUARICOLCA,45.41516,4473.586854,51.1
120704,120000,JUNÍN,TARMA,HUASAHUASI,33.48464,4473.586854,51.1
120705,120000,JUNÍN,TARMA,LA UNIÓN,26.84906,4473.586854,51.1
120706,120000,JUNÍN,TARMA,PALCA,23.744444,4473.586854,51.1
120707,120000,JUNÍN,TARMA,PALCAMAYO,24.586479,4473.586854,51.1
120708,120000,JUNÍN,TARMA,SAN PEDRO DE CAJAS,26.84906,4473.586854,51.1
120709,120000,JUNÍN,TARMA,TAPO,45.41516,4473.586854,51.1
120801,120000,JUNÍN,YAULI,LA OROYA,12.5755,4473.586854,51.1
120802,120000,JUNÍN,YAULI,CHACAPALPA,24.41379,4473.586854,51.1
120803,120000,JUNÍN,YAULI,HUAY-HUAY,13.6195,4473.586854,51.1
120804,120000,JUNÍN,YAULI,MARCAPOMACOCHA,20.47686,4473.586854,51.1
120805,120000,JUNÍN,YAULI,MOROCOCHA,14.238628,4473.586854,51.1
120806,120000,JUNÍN,YAULI,PACCHA,13.6195,4473.586854,51.1
120807,120000,JUNÍN,YAULI,SANTA BÁRBARA DE CARHUACAYA,20.47686,4473.586854,51.1
120808,120000,JUNÍN,YAULI,SANTA ROSA DE SACCO,12.5755,4473.586854,51.1
120809,120000,JUNÍN,YAULI,SUITUCANCHA,24.41379,4473.586854,51.1
120810,120000,JUNÍN,YAULI,YAULI,4.271369,4473.586854,51.1
120901,120000,JUNÍN,CHUPACA,CHUPACA,14.533798,4473.586854,51.1
120902,120000,JUNÍN,CHUPACA,AHUAC,19.95557,4473.586854,51.1
120903,120000,JUNÍN,CHUPACA,CHONGOS BAJO,25.5341,4473.586854,51.1
120904,120000,JUNÍN,CHUPACA,HUÁCHAC,24.67012,4473.586854,51.1
120905,120000,JUNÍN,CHUPACA,HUAMANCACA CHICO,25.5341,4473.586854,51.1
120906,120000,JUNÍN,CHUPACA,SAN JUAN DE ISCOS,28.86316,4473.586854,51.1
120907,120000,JUNÍN,CHUPACA,SAN JUAN DE JARPA,24.67012,4473.586854,51.1
120908,120000,JUNÍN,CHUPACA,TRES DE DICIEMBRE,18.76017,4473.586854,51.1
120909,120000,JUNÍN,CHUPACA,YANACANCHA,28.86316,4473.586854,51.1
130101,130000,LA LIBERTAD,TRUJILLO,TRUJILLO,4.989521,3936.456002,54.8
130102,130000,LA LIBERTAD,TRUJILLO,EL PORVENIR,24.209033,3936.456002,54.8
130103,130000,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,20.917457,3936.456002,54.8
130104,130000,LA LIBERTAD,TRUJILLO,HUANCHACO,18.93615,3936.456002,54.8
130105,130000,LA LIBERTAD,TRUJILLO,LA ESPERANZA,19.245626,3936.456002,54.8
130106,130000,LA LIBERTAD,TRUJILLO,LAREDO,17.123664,3936.456002,54.8
130107,130000,LA LIBERTAD,TRUJILLO,MOCHE,13.2825,3936.456002,54.8
130108,130000,LA LIBERTAD,TRUJILLO,POROTO,32.142499,3936.456002,54.8
130109,130000,LA LIBERTAD,TRUJILLO,SALAVERRY,18.70471,3936.456002,54.8
130110,130000,LA LIBERTAD,TRUJILLO,SIMBAL,31.842062,3936.456002,54.8
130111,130000,LA LIBERTAD,TRUJILLO,VÍCTOR LARCO HERRERA,6.118822,3936.456002,54.8
130201,130000,LA LIBERTAD,ASCOPE,ASCOPE,25.837439,3936.456002,54.8
130202,130000,LA LIBERTAD,ASCOPE,CHICAMA,24.114123,3936.456002,54.8
130203,130000,LA LIBERTAD,ASCOPE,CHOCOPE,15.119381,3936.456002,54.8
130204,130000,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,18.400792,3936.456002,54.8
130205,130000,LA LIBERTAD,ASCOPE,PAIJÁN,32.141216,3936.456002,54.8
130206,130000,LA LIBERTAD,ASCOPE,RÁZURI,25.987669,3936.456002,54.8
130207,130000,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,23.065831,3936.456002,54.8
130208,130000,LA LIBERTAD,ASCOPE,CASA GRANDE,12.468796,3936.456002,54.8
130301,130000,LA LIBERTAD,BOLÍVAR,BOLÍVAR,47.963631,3936.456002,54.8
130302,130000,LA LIBERTAD,BOLÍVAR,BAMBAMARCA,64.781428,3936.456002,54.8
130303,130000,LA LIBERTAD,BOLÍVAR,CONDORMARCA,65.903417,3936.456002,54.8
130304,130000,LA LIBERTAD,BOLÍVAR,LONGOTEA,37.950016,3936.456002,54.8
130305,130000,LA LIBERTAD,BOLÍVAR,UCHUMARCA,52.812249,3936.456002,54.8
130306,130000,LA LIBERTAD,BOLÍVAR,UCUNCHA,42.440448,3936.456002,54.8
130401,130000,LA LIBERTAD,CHEPÉN,CHEPÉN,21.749154,3936.456002,54.8
130402,130000,LA LIBERTAD,CHEPÉN,PACANGA,32.458251,3936.456002,54.8
130403,130000,LA LIBERTAD,CHEPÉN,PUEBLO NUEVO,35.559638,3936.456002,54.8
130501,130000,LA LIBERTAD,JULCÁN,JULCÁN,44.449581,3936.456002,54.8
130502,130000,LA LIBERTAD,JULCÁN,CALAMARCA,51.529088,3936.456002,54.8
130503,130000,LA LIBERTAD,JULCÁN,CARABAMBA,59.669255,3936.456002,54.8
130504,130000,LA LIBERTAD,JULCÁN,HUASO,59.100247,3936.456002,54.8
130601,130000,LA LIBERTAD,OTUZCO,OTUZCO,34.779792,3936.456002,54.8
130602,130000,LA LIBERTAD,OTUZCO,AGALLPAMPA,44.900427,3936.456002,54.8
130604,130000,LA LIBERTAD,OTUZCO,CHARAT,42.108386,3936.456002,54.8
130605,130000,LA LIBERTAD,OTUZCO,HUARANCHAL,51.745046,3936.456002,54.8
130606,130000,LA LIBERTAD,OTUZCO,LA CUESTA,56.624864,3936.456002,54.8
130608,130000,LA LIBERTAD,OTUZCO,MACHE,49.631062,3936.456002,54.8
130610,130000,LA LIBERTAD,OTUZCO,PARANDAY,59.587084,3936.456002,54.8
130611,130000,LA LIBERTAD,OTUZCO,SALPO,47.078978,3936.456002,54.8
130613,130000,LA LIBERTAD,OTUZCO,SINSICAP,65.320656,3936.456002,54.8
130614,130000,LA LIBERTAD,OTUZCO,USQUIL,55.754524,3936.456002,54.8
130701,130000,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,21.034851,3936.456002,54.8
130702,130000,LA LIBERTAD,PACASMAYO,GUADALUPE,30.476067,3936.456002,54.8
130703,130000,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,39.803324,3936.456002,54.8
130704,130000,LA LIBERTAD,PACASMAYO,PACASMAYO,11.573225,3936.456002,54.8
130705,130000,LA LIBERTAD,PACASMAYO,SAN JOSÉ,33.728335,3936.456002,54.8
130801,130000,LA LIBERTAD,PATAZ,TAYABAMBA,37.842299,3936.456002,54.8
130802,130000,LA LIBERTAD,PATAZ,BULDIBUYO,50.457834,3936.456002,54.8
130803,130000,LA LIBERTAD,PATAZ,CHILLIA,69.702252,3936.456002,54.8
130804,130000,LA LIBERTAD,PATAZ,HUANCASPATA,57.457553,3936.456002,54.8
