conglome,vivienda,hogar,dominio,registro_sunarp,nbi1,nbi2,nbi3,nbi4,nbi5,longitud,latitud,prog_mujer,prog_juntos,prog_juvenil,beca18,bonogas,bono_ind,bono_uni,retiro_afp
017866,078,11,8,,0,0,0,0,0,-77.077019,-12.036347,0,0,0,0,0,0,0,0
017866,108,11,8,,0,0,0,0,0,-77.077019,-12.036347,0,0,0,0,0,0,0,0
017866,121,11,8,,0,0,0,0,0,-77.077019,-12.036347,0,0,0,0,0,0,0,0
017866,249,11,8,,0,0,0,0,0,-77.077019,-12.036347,,,,,,,,
017868,036,11,8,,0,0,0,0,0,-76.961739,-12.143825,0,0,0,0,0,0,0,0
017868,067,11,8,,0,0,0,0,0,-76.961739,-12.143825,0,0,0,0,0,0,0,0
017868,097,11,8,,0,0,0,0,0,-76.961739,-12.143825,0,0,0,0,0,0,0,0
017868,113,12,8,,0,0,0,0,0,-76.961739,-12.143825,0,0,0,0,0,0,0,1
017868,113,22,8,,0,0,0,0,0,-76.961739,-12.143825,0,0,0,0,0,0,0,1
017868,125,11,8,,0,0,0,0,0,-76.961739,-12.143825,0,0,0,0,0,0,0,0
017868,140,11,8,,0,0,0,0,0,-76.961739,-12.143825,0,0,0,0,0,0,0,0
017869,026,11,8,1,0,0,0,0,0,-76.950737,-12.216764,0,0,0,0,0,0,0,0
017869,042,11,8,1,0,0,0,0,0,-76.950737,-12.216764,0,0,0,0,0,0,0,0
017869,059,11,8,1,0,0,0,0,0,-76.950737,-12.216764,0,0,0,0,0,0,1,0
017869,076,11,8,1,0,0,0,0,0,-76.950737,-12.216764,0,0,0,0,0,0,0,1
017869,092,11,8,2,0,0,0,0,0,-76.950737,-12.216764,0,0,0,0,0,0,0,1
017869,109,11,8,,0,0,0,0,0,-76.950737,-12.216764,0,0,0,0,0,0,0,0
017870,002,11,8,1,0,0,0,0,0,-76.933136,-12.156192,,,,,,,,
017870,021,11,8,1,0,0,0,0,0,-76.933136,-12.156192,0,0,0,0,0,0,0,1
017870,059,11,8,,0,0,0,0,0,-76.933136,-12.156192,0,0,0,0,0,1,0,1
017870,078,11,8,,0,0,0,0,0,-76.933136,-12.156192,0,0,0,0,0,0,0,0
017870,097,11,8,,0,0,0,0,0,-76.933136,-12.156192,0,0,0,0,0,0,1,1
017871,002,11,8,1,0,0,0,0,0,-76.793121,-12.480495,0,0,0,0,0,0,1,0
017871,006,11,8,2,0,0,0,0,0,-76.793121,-12.480495,,,,,,,,
017871,009,11,8,,0,0,0,0,0,-76.793121,-12.480495,,,,,,,,
017871,017,11,8,1,0,0,0,0,0,-76.793121,-12.480495,0,0,0,0,0,0,0,0
017871,020,11,8,,0,0,0,0,0,-76.793121,-12.480495,,,,,,,,
017871,024,12,8,,0,0,0,0,0,-76.793121,-12.480495,0,0,0,0,0,0,0,1
017871,024,22,8,,0,0,0,0,0,-76.793121,-12.480495,0,0,0,0,0,0,0,0
017872,010,11,8,,0,0,0,0,0,-77.108894,-11.844765,0,0,0,0,0,0,0,0
017872,025,11,8,,0,0,0,0,0,-77.108894,-11.844765,0,0,0,0,0,0,1,0
017872,056,11,8,1,0,0,0,0,0,-77.108894,-11.844765,0,0,0,0,0,0,0,1
017872,071,11,8,1,0,0,0,0,0,-77.108894,-11.844765,0,0,0,0,0,0,0,0
017872,087,11,8,,0,0,0,0,0,-77.108894,-11.844765,0,0,0,0,0,0,1,0
017872,102,11,8,,0,0,0,0,0,-77.108894,-11.844765,0,0,0,0,0,0,1,1
017876,013,11,8,1,0,0,0,0,0,-76.837631,-12.01957,0,0,0,0,0,1,0,0
017876,047,11,8,1,0,0,0,0,0,-76.837631,-12.01957,0,0,0,0,0,0,1,0
017876,064,11,8,1,0,0,0,0,0,-76.837631,-12.01957,0,0,0,0,0,0,0,0
017876,081,13,8,1,0,0,0,0,0,-76.837631,-12.01957,0,0,0,0,1,0,0,0
017876,081,23,8,,0,0,0,0,0,-76.837631,-12.01957,0,0,0,0,0,0,0,0
017876,081,33,8,,0,0,0,0,0,-76.837631,-12.01957,0,0,0,0,0,0,0,0
017876,099,11,8,,0,0,0,0,0,-76.837631,-12.01957,0,0,0,0,0,0,0,0
017876,116,11,8,1,0,0,0,0,0,-76.837631,-12.01957,0,0,0,0,0,0,0,0
017877,008,11,8,,0,0,0,0,0,-77.014801,-12.060467,0,0,0,0,0,0,0,0
017877,018,11,8,,0,1,0,0,0,-77.014801,-12.060467,0,0,0,0,0,0,0,0
017877,038,11,8,,0,0,0,0,0,-77.014801,-12.060467,0,0,0,0,0,0,0,0
017877,045,11,8,,0,0,0,0,0,-77.014801,-12.060467,0,0,0,0,0,0,0,0
017877,074,11,8,,0,0,0,0,0,-77.014801,-12.060467,0,0,0,0,0,0,0,0
017877,126,11,8,,0,0,0,0,0,-77.014801,-12.060467,0,0,0,0,0,0,0,0
017878,002,11,8,,1,0,0,0,0,-76.929016,-12.179287,0,0,0,0,1,0,0,1
017878,020,11,8,,0,0,0,0,0,-76.929016,-12.179287,0,0,0,0,0,0,0,0
017878,024,11,8,,0,0,0,0,0,-76.929016,-12.179287,0,0,0,0,0,0,0,0
017878,047,11,8,,1,1,0,0,0,-76.929016,-12.179287,0,0,0,0,0,0,0,0
017878,065,11,8,,0,0,0,0,0,-76.929016,-12.179287,0,0,0,0,0,0,0,0
017878,105,11,8,,1,0,0,0,0,-76.929016,-12.179287,0,0,0,0,0,0,0,0
017879,005,11,8,,0,0,0,0,0,-77.145523,-11.736444,0,0,0,0,0,0,0,0
017879,010,11,8,,0,0,0,0,0,-77.145523,-11.736444,0,0,0,0,0,0,0,0
017879,038,11,8,,0,0,0,0,0,-77.145523,-11.736444,0,0,0,0,0,0,0,0
017879,053,11,8,,0,0,0,0,0,-77.145523,-11.736444,0,0,0,0,0,0,0,0
017879,071,11,8,,0,0,0,0,0,-77.145523,-11.736444,0,0,0,0,0,0,0,0
017879,106,11,8,,0,0,0,0,0,-77.145523,-11.736444,0,0,0,0,0,0,0,0
017881,003,11,8,,0,0,0,0,0,-76.955154,-11.903223,0,0,0,0,0,0,1,0
017881,015,11,8,,0,0,0,0,0,-76.955154,-11.903223,0,0,0,0,0,0,1,1
017881,025,11,8,,0,0,0,0,0,-76.955154,-11.903223,0,0,0,0,0,0,0,0
017881,027,11,8,,1,0,0,1,0,-76.955154,-11.903223,0,0,0,0,0,0,1,0
017881,034,11,8,,0,0,0,0,0,-76.955154,-11.903223,0,0,0,0,0,0,0,1
017881,046,11,8,,0,0,0,0,0,-76.955154,-11.903223,0,0,0,0,0,0,0,0
017882,002,11,8,,0,0,0,0,0,-76.74971,-12.078948,0,0,0,0,0,0,0,0
017882,005,11,8,,0,0,0,0,0,-76.74971,-12.078948,0,0,0,0,0,1,0,1
017882,013,11,8,,0,0,0,0,0,-76.74971,-12.078948,0,0,0,0,0,0,0,1
017882,024,11,8,,0,0,0,0,0,-76.74971,-12.078948,0,0,0,0,0,0,0,0
017882,035,11,8,,0,0,0,0,0,-76.74971,-12.078948,0,0,0,0,0,0,0,0
017882,040,11,8,,0,0,0,0,0,-76.74971,-12.078948,0,0,0,0,0,0,1,0
017883,002,11,8,,0,0,0,0,0,-76.893478,-12.165167,0,0,0,0,0,0,0,0
017883,011,11,8,,0,0,0,0,0,-76.893478,-12.165167,,,,,,,,
017883,029,11,8,,0,0,0,0,0,-76.893478,-12.165167,0,0,0,0,0,0,0,0
017883,038,11,8,,1,0,0,0,0,-76.893478,-12.165167,0,0,0,0,0,0,0,0
017883,047,11,8,,0,0,0,0,0,-76.893478,-12.165167,0,0,0,0,0,0,0,0
017883,056,11,8,,0,0,0,0,0,-76.893478,-12.165167,0,0,0,0,0,0,0,0
017887,049,11,8,,0,0,0,0,0,-77.077003,-12.084959,0,0,0,0,0,0,0,1
017887,054,11,8,,0,0,0,0,0,-77.077003,-12.084959,,,,,,,,
017887,076,11,8,,0,0,0,0,0,-77.077003,-12.084959,0,0,0,0,0,0,0,0
017887,108,11,8,,0,0,0,0,0,-77.077003,-12.084959,0,0,0,0,0,0,0,0
017887,121,11,8,,0,0,0,0,0,-77.077003,-12.084959,0,0,0,0,0,0,0,0
017887,126,11,8,,0,0,0,0,0,-77.077003,-12.084959,0,0,0,0,0,1,0,1
017887,131,11,8,,0,0,0,0,0,-77.077003,-12.084959,0,0,0,0,0,0,0,0
017887,160,11,8,,0,0,0,0,0,-77.077003,-12.084959,0,0,0,0,0,0,0,0
017888,023,11,8,,0,0,0,0,0,-77.017815,-12.080252,0,0,0,0,0,0,0,0
017888,037,11,8,,0,0,0,0,0,-77.017815,-12.080252,0,0,0,0,0,0,1,0
017888,053,11,8,,0,0,0,0,0,-77.017815,-12.080252,0,0,0,0,0,0,0,0
017888,065,11,8,,0,0,0,0,0,-77.017815,-12.080252,0,0,0,0,0,0,0,0
017888,074,11,8,,0,0,0,0,0,-77.017815,-12.080252,0,0,0,0,0,0,0,0
017888,114,11,8,,0,0,0,0,0,-77.017815,-12.080252,0,0,0,0,0,0,0,1
017888,143,11,8,,0,0,0,0,0,-77.017815,-12.080252,0,0,0,0,0,0,0,0
017888,169,11,8,,0,0,0,0,0,-77.017815,-12.080252,0,0,0,0,0,0,0,0
017889,005,11,8,,0,0,0,0,0,-77.037216,-12.093818,,,,,,,,
017889,062,11,8,,0,0,0,0,0,-77.037216,-12.093818,,,,,,,,
017889,147,11,8,,0,0,0,0,0,-77.037216,-12.093818,0,0,0,0,0,0,0,0
017890,008,11,8,,0,0,0,0,0,-77.024956,-12.126866,0,0,0,0,0,0,0,0
017890,044,11,8,,0,0,0,0,0,-77.024956,-12.126866,,,,,,,,
017890,151,11,8,1,0,0,0,0,0,-77.024956,-12.126866,0,0,0,0,0,0,0,0
017891,033,11,8,,0,0,0,0,0,-76.981094,-12.117661,0,0,0,0,0,0,0,0
017891,063,11,8,,0,0,0,0,0,-76.981094,-12.117661,0,0,0,0,0,0,0,1
017891,083,11,8,,0,0,0,0,0,-76.981094,-12.117661,0,0,0,0,0,0,0,0
017891,110,11,8,,0,0,0,0,0,-76.981094,-12.117661,,,,,,,,
017892,021,11,8,1,0,0,0,0,0,-76.99231,-12.143599,,,,,,,,
017892,058,11,8,1,0,0,0,0,0,-76.99231,-12.143599,0,0,0,0,0,0,0,0
017892,077,11,8,1,0,0,0,0,0,-76.99231,-12.143599,0,0,0,0,0,0,0,0
017892,095,11,8,,0,0,0,0,0,-76.99231,-12.143599,0,0,0,0,0,0,0,0
017892,114,11,8,,0,0,0,0,0,-76.99231,-12.143599,0,0,0,0,0,0,0,0
017892,151,11,8,,0,0,0,0,0,-76.99231,-12.143599,0,0,0,0,0,0,0,0
017892,169,11,8,,0,0,0,0,0,-76.99231,-12.143599,0,0,0,0,0,0,0,0
017893,002,11,8,1,0,0,0,0,0,-76.965706,-12.068233,,,,,,,,
017893,015,11,8,1,0,0,0,0,0,-76.965706,-12.068233,0,0,0,0,0,0,0,0
017893,040,11,8,1,0,0,0,0,0,-76.965706,-12.068233,0,0,0,0,0,0,0,1
017893,053,11,8,2,0,0,0,0,0,-76.965706,-12.068233,0,0,0,0,0,0,0,0
017893,065,11,8,1,0,0,0,0,0,-76.965706,-12.068233,0,0,0,0,0,0,0,1
017893,078,11,8,1,0,0,0,0,0,-76.965706,-12.068233,0,0,0,0,0,0,0,0
017893,090,11,8,1,0,0,0,0,0,-76.965706,-12.068233,0,0,0,0,0,0,0,0
017893,116,11,8,1,0,0,0,0,0,-76.965706,-12.068233,0,0,0,0,0,0,0,0
017894,027,11,8,1,0,0,0,0,0,-77.075302,-12.020346,0,0,0,0,0,0,1,1
017894,060,11,8,1,0,0,0,0,0,-77.075302,-12.020346,0,0,0,0,0,0,0,0
017894,076,11,8,,0,0,0,0,0,-77.075302,-12.020346,0,0,0,0,0,0,0,0
017894,093,11,8,,0,0,0,0,0,-77.075302,-12.020346,0,0,0,0,0,0,0,1
017894,109,11,8,,0,0,0,0,0,-77.075302,-12.020346,0,0,0,0,0,0,0,1
017895,021,11,8,1,0,0,0,0,0,-77.078392,-11.950965,0,0,0,0,0,0,0,0
017895,042,11,8,,0,0,0,0,0,-77.078392,-11.950965,0,0,0,0,0,0,0,0
017895,128,11,8,,0,0,0,0,0,-77.078392,-11.950965,,,,,,,,
017895,192,11,8,1,0,0,0,0,0,-77.078392,-11.950965,,,,,,,,
017899,037,11,8,,0,0,0,0,0,-77.002342,-12.038954,0,0,0,0,0,0,0,0
017899,068,11,8,,0,0,0,0,0,-77.002342,-12.038954,0,0,0,0,0,1,0,0
017899,158,11,8,,0,0,0,0,0,-77.002342,-12.038954,0,0,0,0,0,0,0,0
017899,171,11,8,,0,0,0,0,0,-77.002342,-12.038954,0,0,0,0,0,0,0,0
017899,211,11,8,,0,0,0,1,0,-77.002342,-12.038954,0,0,0,0,0,0,0,0
017899,224,11,8,,0,0,0,0,0,-77.002342,-12.038954,0,0,0,0,0,0,0,0
017899,293,11,8,,0,0,0,0,0,-77.002342,-12.038954,0,0,0,0,0,0,0,0
017899,329,11,8,,0,0,0,0,0,-77.002342,-12.038954,0,0,0,0,0,0,0,0
017900,015,11,8,,0,0,0,0,0,-77.056992,-12.061877,0,0,0,0,0,0,0,0
017900,020,11,8,,0,0,0,0,0,-77.056992,-12.061877,0,0,0,0,0,0,0,0
017900,027,11,8,,0,0,0,0,0,-77.056992,-12.061877,0,0,0,0,0,0,0,1
017900,034,11,8,,0,0,0,0,0,-77.056992,-12.061877,0,0,0,0,0,0,0,0
017900,043,11,8,,0,0,0,0,0,-77.056992,-12.061877,0,0,0,0,0,0,0,0
017900,052,11,8,,0,0,0,0,0,-77.056992,-12.061877,,,,,,,,
017900,063,11,8,,0,1,0,1,0,-77.056992,-12.061877,,,,,,,,
017900,096,11,8,,0,0,0,0,0,-77.056992,-12.061877,0,0,0,0,0,0,1,0
017901,014,11,8,,0,0,0,0,0,-77.00621,-12.077748,0,0,0,0,0,0,0,1
017901,030,11,8,,0,0,0,0,0,-77.00621,-12.077748,0,0,0,0,0,0,0,1
017901,061,12,8,,0,0,0,0,0,-77.00621,-12.077748,0,0,0,0,0,0,1,0
017901,061,22,8,,0,0,0,0,0,-77.00621,-12.077748,0,0,0,0,0,0,0,1
017901,077,11,8,,0,0,0,0,0,-77.00621,-12.077748,0,0,0,0,0,0,1,1
017901,093,11,8,1,0,0,0,0,0,-77.00621,-12.077748,0,0,0,0,0,0,0,1
017901,109,11,8,,0,0,0,0,0,-77.00621,-12.077748,0,0,0,0,0,0,0,0
017901,141,11,8,1,0,0,0,0,0,-77.00621,-12.077748,0,0,0,0,0,0,0,0
017901,156,12,8,,0,0,0,0,0,-77.00621,-12.077748,0,0,0,0,0,0,0,0
017901,156,22,8,,0,0,0,0,0,-77.00621,-12.077748,0,0,0,0,0,0,0,1
017902,007,11,8,,0,0,0,0,0,-77.011665,-12.183489,0,0,0,0,0,0,0,0
017902,012,11,8,,0,0,0,0,0,-77.011665,-12.183489,0,0,0,0,0,1,0,1
017902,029,11,8,,0,0,0,0,0,-77.011665,-12.183489,0,0,0,0,0,0,0,1
017902,052,11,8,,0,0,0,0,0,-77.011665,-12.183489,0,0,0,0,0,0,0,0
017902,095,11,8,,0,1,0,0,0,-77.011665,-12.183489,0,0,0,0,0,0,0,1
017902,108,11,8,,0,0,0,0,0,-77.011665,-12.183489,0,0,0,0,0,0,0,1
017902,150,11,8,,0,0,0,0,0,-77.011665,-12.183489,0,0,0,0,0,0,0,0
017902,204,11,8,,0,0,0,0,0,-77.011665,-12.183489,0,0,0,0,0,0,1,0
017903,033,11,8,,0,0,0,0,0,-76.779846,-12.386775,0,0,0,0,0,0,0,1
017903,048,11,8,,0,0,0,0,0,-76.779846,-12.386775,0,0,0,0,0,0,0,1
017903,052,11,8,,0,0,0,0,0,-76.779846,-12.386775,0,0,0,0,0,0,0,0
017903,054,11,8,,0,0,0,0,0,-76.779846,-12.386775,0,0,0,0,0,0,0,0
017903,060,11,8,,0,0,0,0,0,-76.779846,-12.386775,,,,,,,,
017903,061,11,8,,0,0,0,0,0,-76.779846,-12.386775,0,0,0,0,0,0,0,0
017903,065,11,8,,0,0,0,0,0,-76.779846,-12.386775,0,0,0,0,0,0,0,0
017903,067,11,8,,0,0,0,0,0,-76.779846,-12.386775,0,0,0,0,0,0,0,0
017904,015,11,8,,0,0,0,0,0,-77.069908,-11.878246,0,0,0,0,0,0,0,0
017904,020,11,8,,0,0,0,0,0,-77.069908,-11.878246,0,0,0,0,0,0,0,0
017904,048,11,8,,0,0,0,1,0,-77.069908,-11.878246,0,0,0,0,0,0,0,0
017904,054,11,8,,0,0,0,0,0,-77.069908,-11.878246,0,0,0,0,0,0,0,0
017904,064,11,8,,0,0,0,0,0,-77.069908,-11.878246,0,0,0,0,0,0,0,0
017904,074,11,8,,0,0,0,0,0,-77.069908,-11.878246,0,0,0,0,0,0,0,0
017905,031,11,8,,0,0,0,0,0,-77.1064,-11.995973,0,0,0,0,0,0,0,0
017905,044,11,8,,0,0,0,0,0,-77.1064,-11.995973,0,0,0,0,0,0,0,1
017905,056,11,8,1,0,0,0,0,0,-77.1064,-11.995973,0,0,0,0,0,0,0,0
017905,081,11,8,,0,0,0,1,0,-77.1064,-11.995973,0,0,0,0,0,0,0,1
017905,094,11,8,1,1,0,0,0,0,-77.1064,-11.995973,0,0,0,0,0,0,1,0
017905,106,11,8,,0,0,0,0,0,-77.1064,-11.995973,0,0,0,0,0,1,0,0
017906,012,11,8,1,0,0,0,0,0,-77.071831,-12.00456,0,0,0,0,0,1,0,0
017906,030,11,8,,0,0,0,0,0,-77.071831,-12.00456,0,0,0,0,0,0,0,0
017906,067,11,8,1,0,0,0,0,0,-77.071831,-12.00456,0,0,0,0,0,0,0,0
017906,085,11,8,1,0,0,0,0,0,-77.071831,-12.00456,0,0,0,0,0,0,0,0
017906,103,11,8,,0,0,0,0,0,-77.071831,-12.00456,,,,,,,,
017906,140,11,8,,0,0,0,0,0,-77.071831,-12.00456,0,0,0,0,0,0,1,0
017907,014,11,8,,0,0,0,0,0,-77.061829,-11.946192,,,,,,,,
017907,045,11,8,,0,0,0,0,0,-77.061829,-11.946192,,,,,,,,
017907,060,11,8,,0,0,0,0,0,-77.061829,-11.946192,,,,,,,,
017907,075,11,8,,0,0,0,0,0,-77.061829,-11.946192,0,0,0,0,0,0,0,0
017907,091,11,8,1,0,0,0,0,0,-77.061829,-11.946192,0,0,0,0,0,0,0,0
017907,106,11,8,,0,1,0,0,0,-77.061829,-11.946192,,,,,,,,
017911,015,11,8,,0,1,0,0,0,-76.939468,-12.035892,0,0,0,0,0,1,0,1
017911,024,11,8,,0,1,0,0,0,-76.939468,-12.035892,0,0,0,0,0,0,0,0
017911,053,11,8,,0,0,0,0,0,-76.939468,-12.035892,0,0,0,0,0,0,0,0
017911,059,11,8,,0,0,0,0,0,-76.939468,-12.035892,0,0,0,0,0,0,0,0
017911,104,11,8,,0,0,0,0,0,-76.939468,-12.035892,0,0,0,0,0,0,0,0
017911,211,11,8,,0,0,0,0,0,-76.939468,-12.035892,0,0,0,0,0,1,0,0
017912,004,11,8,,0,1,0,0,0,-76.954948,-12.044999,0,0,0,0,0,0,0,0
017912,041,11,8,,0,0,0,0,0,-76.954948,-12.044999,0,0,0,0,0,1,0,0
017912,062,11,8,,0,0,0,0,0,-76.954948,-12.044999,0,0,0,0,0,0,0,0
017912,238,11,8,,0,0,0,0,0,-76.954948,-12.044999,0,0,0,0,0,0,0,0
017912,252,11,8,,0,0,0,0,0,-76.954948,-12.044999,0,0,0,0,0,0,0,0
017912,259,11,8,,0,0,0,0,0,-76.954948,-12.044999,0,0,0,0,0,0,0,0
017913,004,11,8,,0,0,0,0,0,-77.03334,-12.043015,0,0,0,0,0,0,0,0
017913,019,11,8,,0,0,0,0,0,-77.03334,-12.043015,0,0,0,0,0,0,0,1
017913,028,11,8,,0,0,0,0,0,-77.03334,-12.043015,0,0,0,0,0,0,0,0
017913,103,11,8,,0,0,0,0,0,-77.03334,-12.043015,0,0,0,0,0,0,0,0
017913,116,11,8,,0,0,0,0,0,-77.03334,-12.043015,0,0,0,0,0,0,0,0
017913,134,11,8,,0,0,0,0,0,-77.03334,-12.043015,0,0,0,0,0,0,0,0
017914,017,11,8,,0,1,0,0,0,-77.002609,-12.18486,0,0,0,0,0,0,1,0
017914,031,11,8,,0,0,0,0,0,-77.002609,-12.18486,0,0,0,0,0,0,0,0
017914,035,11,8,,0,0,0,0,0,-77.002609,-12.18486,0,0,0,0,0,0,0,0
017914,092,11,8,,0,0,0,0,0,-77.002609,-12.18486,0,0,0,0,0,0,1,0
017914,141,11,8,,0,0,0,0,0,-77.002609,-12.18486,0,0,0,0,0,0,0,0
017914,161,11,8,,0,0,0,0,0,-77.002609,-12.18486,0,0,0,0,0,0,0,0
017915,016,11,8,,0,0,0,0,0,-76.959145,-12.173278,0,0,0,0,0,0,0,0
017915,024,11,8,,0,0,0,0,0,-76.959145,-12.173278,0,0,0,0,0,0,0,0
017915,082,11,8,,0,0,0,0,0,-76.959145,-12.173278,0,0,0,0,0,0,0,0
017915,087,12,8,,0,0,0,0,0,-76.959145,-12.173278,0,0,0,0,0,0,0,0
017915,087,22,8,,0,0,0,0,0,-76.959145,-12.173278,0,0,0,0,0,0,0,1
017915,103,11,8,,0,0,0,0,0,-76.959145,-12.173278,,,,,,,,
017915,116,11,8,,0,0,0,0,0,-76.959145,-12.173278,0,0,0,0,0,0,0,0
017916,014,11,8,1,0,0,0,0,0,-76.935921,-12.207026,0,0,0,0,0,1,0,1
017916,032,11,8,,0,0,0,0,0,-76.935921,-12.207026,,,,,,,,
017916,086,11,8,,0,0,0,0,0,-76.935921,-12.207026,0,1,0,0,0,0,0,1
017916,103,12,8,1,0,1,0,0,0,-76.935921,-12.207026,0,0,0,0,0,0,0,0
017916,103,22,8,1,0,1,0,0,0,-76.935921,-12.207026,,,,,,,,
017916,121,11,8,1,0,0,0,0,0,-76.935921,-12.207026,0,0,0,0,0,0,0,0
017917,003,11,8,1,0,0,0,0,0,-76.940987,-12.171728,0,0,0,0,0,0,1,0
017917,023,11,8,1,0,0,0,0,0,-76.940987,-12.171728,0,0,0,0,0,0,0,0
017917,063,11,8,1,0,0,0,0,0,-76.940987,-12.171728,0,0,0,0,0,0,0,0
017917,083,11,8,1,0,0,0,0,0,-76.940987,-12.171728,,,,,,,,
017917,104,11,8,1,0,0,0,0,0,-76.940987,-12.171728,0,0,0,0,0,0,0,0
017917,124,11,8,1,0,0,0,0,0,-76.940987,-12.171728,0,0,0,0,0,0,0,1
017918,014,11,8,,0,0,0,0,0,-77.136421,-11.815562,0,0,0,0,0,0,0,0
017918,034,11,8,,0,0,0,0,0,-77.136421,-11.815562,0,0,0,0,0,0,0,0
017918,073,11,8,,0,0,1,0,0,-77.136421,-11.815562,0,0,0,0,0,0,0,0
017918,092,11,8,,0,0,0,0,0,-77.136421,-11.815562,,,,,,,,
017918,112,11,8,1,0,0,0,0,0,-77.136421,-11.815562,0,0,0,0,0,0,1,1
017919,010,11,8,,0,0,0,0,0,-77.062553,-11.865419,,,,,,,,
017919,024,11,8,1,0,0,0,1,0,-77.062553,-11.865419,,,,,,,,
017919,038,11,8,,0,0,0,0,0,-77.062553,-11.865419,0,0,0,0,0,0,1,1
017919,051,11,8,,0,0,0,0,0,-77.062553,-11.865419,0,0,0,0,0,0,0,1
017919,065,11,8,,0,0,0,0,0,-77.062553,-11.865419,0,0,0,0,0,0,0,0
017919,079,11,8,,0,0,0,0,0,-77.062553,-11.865419,0,0,0,0,0,0,1,0
017921,034,11,8,,0,0,0,0,0,-76.980255,-11.966236,0,0,0,0,0,0,0,0
017921,047,11,8,,0,0,0,0,0,-76.980255,-11.966236,0,0,0,0,0,0,0,1
017921,052,11,8,,0,0,0,0,0,-76.980255,-11.966236,0,0,0,0,0,0,0,0
017921,081,11,8,,0,0,0,0,0,-76.980255,-11.966236,0,0,0,0,0,0,0,0
017921,112,11,8,,1,0,0,1,0,-76.980255,-11.966236,0,0,0,0,1,0,0,0
017921,143,11,8,,0,0,0,0,0,-76.980255,-11.966236,0,0,0,0,0,0,0,0
017923,001,11,8,,0,0,0,0,0,-76.817635,-12.025133,0,0,0,0,0,0,0,0
017923,014,11,8,,0,0,0,1,0,-76.817635,-12.025133,0,0,0,0,0,0,0,0
017923,030,11,8,,0,0,0,0,0,-76.817635,-12.025133,0,0,0,0,0,0,0,0
017923,079,11,8,,0,0,0,0,0,-76.817635,-12.025133,0,0,0,0,0,0,0,0
017923,098,11,8,,0,0,0,0,0,-76.817635,-12.025133,0,0,0,0,0,0,0,0
017924,014,11,8,,0,0,0,0,0,-77.001877,-12.066772,0,0,0,0,0,0,0,1
017924,024,11,8,,0,0,0,0,0,-77.001877,-12.066772,0,0,0,0,0,1,0,0
017924,034,11,8,,1,0,0,0,0,-77.001877,-12.066772,0,0,0,0,0,0,0,0
017924,038,11,8,,0,0,0,0,0,-77.001877,-12.066772,0,0,0,0,0,0,0,0
017924,084,11,8,,0,0,0,0,0,-77.001877,-12.066772,0,0,0,0,0,0,0,1
017924,136,11,8,,0,0,0,0,0,-77.001877,-12.066772,0,0,0,0,0,0,0,0
017925,004,11,8,,0,0,0,1,0,-76.919044,-12.220265,0,0,0,0,0,0,1,0
017925,007,11,8,,0,0,0,0,0,-76.919044,-12.220265,0,0,0,0,0,0,0,1
017925,012,11,8,,0,0,0,0,0,-76.919044,-12.220265,0,0,0,0,0,0,0,0
017925,050,11,8,,0,0,0,0,0,-76.919044,-12.220265,0,0,0,0,0,0,0,0
017925,074,11,8,,0,0,0,0,0,-76.919044,-12.220265,0,0,0,0,0,0,0,1
017925,112,12,8,,0,0,0,0,0,-76.919044,-12.220265,0,0,0,0,0,0,1,0
017925,112,22,8,,0,0,0,0,0,-76.919044,-12.220265,,,,,,,,
017927,001,11,8,,0,0,0,0,0,-77.011978,-11.947125,0,0,0,0,0,0,0,0
017927,002,11,8,,0,0,0,0,0,-77.011978,-11.947125,0,0,0,0,0,0,0,0
017927,003,11,8,,0,0,0,0,0,-77.011978,-11.947125,0,0,0,0,0,0,1,1
017927,025,11,8,,0,0,0,0,0,-77.011978,-11.947125,0,0,0,0,0,0,1,0
017927,032,11,8,,0,0,0,1,0,-77.011978,-11.947125,0,0,0,0,0,0,0,0
017927,043,11,8,,0,0,0,0,0,-77.011978,-11.947125,0,0,0,0,0,0,0,0
017928,010,11,8,,1,0,0,0,0,-76.971199,-11.904354,0,0,0,0,0,0,0,0
017928,028,11,8,,0,0,0,0,0,-76.971199,-11.904354,0,0,0,0,0,0,1,1
017928,065,11,8,,1,0,0,0,0,-76.971199,-11.904354,0,0,0,0,0,0,0,1
017928,086,11,8,,0,0,0,0,0,-76.971199,-11.904354,0,0,0,0,0,0,0,0
017928,102,11,8,,0,0,0,0,0,-76.971199,-11.904354,0,0,0,0,0,0,1,0
017928,120,11,8,,0,0,0,0,0,-76.971199,-11.904354,0,0,0,0,0,0,0,0
017929,009,11,8,,0,0,0,0,0,-76.816681,-12.00824,0,0,0,0,0,0,1,0
017929,033,11,8,,0,0,0,0,0,-76.816681,-12.00824,0,0,0,0,0,0,1,0
017929,046,11,8,,0,0,0,0,0,-76.816681,-12.00824,0,0,0,0,0,0,0,0
017929,058,11,8,,0,0,0,0,0,-76.816681,-12.00824,,,,,,,,
017929,070,11,8,,0,0,0,0,1,-76.816681,-12.00824,0,0,0,0,0,0,0,0
017929,082,11,8,,0,0,0,0,0,-76.816681,-12.00824,0,0,0,0,0,0,1,0
017941,006,11,8,,0,0,0,0,0,-77.084244,-12.022938,0,0,0,0,0,1,0,0
017941,052,11,8,,0,0,0,0,0,-77.084244,-12.022938,0,0,0,0,0,0,0,0
